,name,key,sentences,label
794,쉐어TV,어몽어스 컨셉질[편집],물론 컨셉질도 적당히만 하면 게임에 재미를 주는 요소로 작동한다 그러나 쉐어는 어몽어스 영상중 대부분이 어그로 컨셉질 영상인데 이러한 영상이   개가 넘고  새로운 컨셉들이 나올때마다 잼민이들이 별의 별 뇌절까지 다 하고 있다 영상에 따라하라는 문구도 넣지 않았다 어차피 잼민이들은 따라하지 말라해도 따라하기는 하지만  최소한 노력은 해야한다 이대로라면 컨셉질의 도가 너무 심해져서 옆동네와 비슷한 취급을 받게 될 것이라고 예상하는 사람들이 많다 또한 쉐어TV의 컨셉질은 게임 플레이에 영향을 주지 않는다고는 하지만 쉐어가 한 컨셉질들 중 일부는 악영향을 끼치기도 했다 은신 임포스터 https   www youtube com watch v IE  OycP ac t    s또한 쉐어의 가장 잘 알려진 컨셉인 벤트맨도 문제이다 임포스터가  명일때 벤트맨을 한다면  본인에게만 악영향을 끼치지만  임포스터가 여러명일 때에는 벤트맨 컨셉을 하느라 아무것도 하지 않아 임포스터 팀에게 피해를 끼친다 ,2
795,쉐어TV,모여봐요 동물의 숲[편집],모동숲 스토리 영상 중 처음으로    만회 조회수를 넘겼다 뚝배기 촤란 모여봐요 동물의 숲이 나오자마자 플레이를 시작했다  게임 출시일부터 지금까지 하고있는 현재진행형 게임 중 하나 컨셉은 주민과 교감하기라고쓰고 괴롭히기 라고 읽는다  섬의 이름은 이태원클났섬  주민대표 이름은 박쉐로이  인기 주민만 선호하는 것이 아닌 방출 주민 목록,2
796,쉐어TV,어몽어스[편집],피카  츄 벤트맨  벤트맨        삐삐삐삐삐삐삐 이거 경크구요    임포스터를 확실히 목격하거나 정치를 시전할 때 마다 쓰이는  삐삐삐삐삐삐  이거 경크구요  와 원하는대로 게임이 풀릴 때 보여주는 호쾌한 웃음소리는 상당히 중독성이 있다고 평가받는다 대부분의 어몽어스 영상이 내용을 과장하는 어그로식 썸네일 제목이다  예를 들어 트위치 한정판 얼굴 코스튬의 얼굴이 자신과 비슷하다고 자신 얼굴을 공개했다는 썸네일과 같은 내용 과장을 하였다            술래잡기 영상에선 존재하지도 않는 동그랗고 한입 베어물은듯 파인 물체를 보면 도망가라는 내용의 썸네일로 있지도 않은걸로 어그로를 많이 끌었다  댓글에는 썸네일 어그로에 대한 언급이 적다  이유는 쉐어의 구독자들이 주로 어린 나이대인것도 있다 ,2
797,쉐어TV,ARK: Survival Evolved Mobile[편집],전체 영상 중 초반에 진행한 게임  모바일 게임이며 아이폰 로 플레이를 했었다  게임 내 팁  여러 요소를 소개하는 것 위주로 영상이 진행된고 있다 ,3
798,쉐어TV,제5인격[편집],바 보같은 엄브렐라 두근두근  세근세근  네근네근     년  월       년   월 정도까지 제 인격 콘텐츠를 플레이 및 유튜브 업로드 했다 왕초보 가이드  즐겜영상  신규 캐릭터 스킨 리뷰를 주로 하였다 플레이는 즐겜 위주  게임을 정말 즐겁게 한다  요리조리 잘 피하여 얄밉게 플레이 잘 하는 편 바보같은 미찡꼬빠찡꼬  또는 바보같은 엄브렐라   간장공장공장장 등 감시자에게 별명을 붙인다  게임 시 깐족대거나 생존자 감정표현을 통해 감시자를 놀리며 오랜 시간 어그로를 끌기 때문에 굉장히 재밌는 모습이 많이 나온다 생존자 캐릭터 특성을 잘 알고 있기에 해당 캐릭터에 맞게 센스있는 플레이를 자주 보여준다  또한 그 캐릭터의 춤이나 감정표현을 많이 가지고 있기 때문에 게임 할 때  추임새와 함께 드립을 치곤 한다 스킨 리뷰나 신규 맵  생존자 감시자 리뷰를 빨리 한다  정보 위주의 영상을 자주 올리고 플레이 위주 영상도 많이 올라오는데 보통 센스있는 플레이로 감시자를 눈물 짓게 하는 영상이 많다 캐릭터를 센스있게 잘 쓴다  선지자면 부엉이를 몇 번이나 채워 사용하고 탐사원을 하면 자석으로 팀원을 돕고 어그로를 오래 끄는 플레이를 보여준다  생존자를 잘하여 전체적인 생존자 캐릭터 모두 기본적인 어그로를 잘 끄는 편이다 스킨 소개도 자주 하는데 안 가지고 있는 스킨이 없을 정도로 스킨이 많다  리뷰도 꼭 하고 자주 뽑는 탓에 조각이 항상 많다  새로운 정수가 나오면 원하는 것이 나올 때까지 뽑는데 이로 인해 흑우  Black cow 라며 놀림을 당하기도 한다  본인 피셜에 따르면 대략    만원 정도를 게임에 썼다고 한다 제 인격을 하는 다른 유튜버와도 합방을 한 적이 있는데 거기서도 특유의 장난끼를 많이 보여주곤 했다 연인과 함께 제 인격 내에서 커플게임을 진행하기도 했다  서로 꽁냥꽁냥 귀여운 모습은 덤 여러 사람들이 제 인격은 안 하냐고 많이 묻는 편이다  하지만 접었으며 이후에는 안 할 예정  제 인격이 다시 흥행하면 할 것이라고 한다 ,2
799,쉐어TV,크레이지아케이드 M[편집],크아 모바일이 나왔을 때 출시와 함께 플레이를 했었다 쉐어 특유의 게임 센스를 잘 보여주던 게임이다  아이템을 이용해 재치있게 플레이 하는 모습을 위주로 많이 보여주었다 흑우의 모습을 여기서도 보여주었다  휘황찬란한 캐릭터는 덤   아쉽게도 몇몇 플레이 이후 자주 볼 수 없게 되었다   ,2
800,쉐어TV,배틀그라운드[편집],카카오 배그  라운드 최상위 를 한 전적이 있다  영상은 유튜브 영상 중 첫 영상  쿨하게 차로 잡아 최상위 을 했다   종종 미션이 걸리는데 데바데에 비해 미션 성공은 잘 안 되는 편이다 생방송중  부로 시청자들과 이야기하는 시간에 이걸 하겠다고 언급하여 다시 하게 될수도 있다 ,2
801,쉐어TV,마인크래프트 던전스[편집],야  밥값하네 우리 쉐냥이이번에 출시된 마인크래프트 던전스를 출시일자에 바로 플레이 했다 사소하게 얻는 작은 아이템이나 가볍게 지나갈 수 있는 몬스터들도 본인만의 재치로 풀어내어 재밌게 표현하는 편이다 엄청나게 좋은 창을 천국으로 보내버렸다  실행취소를 못 봤기 때문에 살릴 수 없었다  전체적으로 게임에 나쁘지 않은 평을 남겼다  오히려 표현이나 마인크래프트 특유의 느낌에 칭찬을 하곤 했다 게임 내에 나오는 스킬이나 요소를 본인만의 방식으로 해석 및 소개  플레이하여 재밌는 모습을 많이 보여주었다  나오는 캐릭터에게 장난치거나 별명을 지어주곤 했다 ,2
802,쉐어TV,카트라이더 러쉬플러스[편집],카트라이더 러쉬플러스를 진행했다  닉네임은 너못가      시참으로 여러 시청자들 및 다른 사람들과 플레이를 했으며 실력은 시작한지 얼마 안 되어 중하정도이다  시참으로 여러 번 플레이를 할 예정이다  닉네임은 너못가 이지만 고인물이 많은 게임 특성 상 본인이 못가는 사태가 많이 발생한다  게임 내에서도 깐족거리는 모습은 덤 ,2
803,쉐어TV,DEAD BY DAYLIGHT[편집],으이그 생존자  살인마 모두 플레이를 하는 편이고 생존자를 잘한다  생존자마다 돋보이는 패션을 보여준다 플레이 중 으이그   하고 모션을 하며 외친다  데바데 플레이 시간이 꽤 되는 편이다  그래서 제 인격과 마찬가지로 어그로에 특화되어 있다 생존자를 할 때는 호피무늬와 같은 패셔너블 한 옷을 자주 입는다 자주 하는 감시자는 스피릿  생존자 위치를 파악하여 깜짝 놀래키는 플레이로 올처치를 자주 하기도 한다 생방에서 자주 했었으며 접지않고 주 컨텐츠는 아니지만 생각날 때마다 가끔 하는 편이다 생존자 기준 티어가 나쁘지 않은 편 처치  또는 생존  개구 탈출로 미션이 자주 나오던 게임 중 하나이다 ,2
804,쉐어TV,스폰지밥:비키니 시의 전쟁[편집],뚱인데요  스폰지밥 세계관 내에서 이슈를 해결하는 게임이다 정식 명칭은 SpongeBob SQUARE PANTS BATTLE FOR BiKiNi BOTTOM Rehydrated 네모바지 스폰지밥 비키니 시의 전쟁 게임의 리마스터 버전  PC로 플레이한다 쉐어 특유의 깨발랄한 게임 플레이 스타일이 게임의 분위기와 잘 맞는다 게임 내의 주 플레이 스타일을 잘 파악하고 게임 요소를 잘 보여주는 편 게임 플레이가 굉장히 시원시원하다  월 방송 중 스폰지밥 게임 플레이는 안 하겠다고 했다 ,2
805,쉐어TV,마인크래프트[편집],마인크래프트 던전스를 플레이한 후 마인크래프트 일반 버전을 구입하여 플레이 중이다  사용 버전은 자바 에디션 서바이벌 모드에서 살아남는 모드를 주로 플레이하는데  쉐어TV 특유의 허세가 여기서도 활약한다 처음 하는 게임이라 아직 미숙하다  좀비들이  칸짜리 계단블럭 에 올라올 수 있다는 것을  모르고 깐족대다 좀비나 크리퍼에게 쫒기거나  엔더맨이 순간이동 한다는 것을 얕보고 허세부리다 죽기도 하는 등   그러나  빠른 습득력으로 플레이하고 작은 요소들을 잘 표현하여 보여주는 편 최근 다시 업로드 하고 있다 ,2
806,썩쏘(유튜버),개요[편집],네  안녕하세요  님들  오 늘 의  할  게임은   이라는  게임이에요  한 번 해보도록 하죠  소속이 없는 크리에이터로  게임을 플레이하는 크리에이터이자 유튜버다     년 아프리카TV BJ로 인터넷 방송을 시작했으며      년   월  일 부터는 자신의 아프리카TV 방송국 홍보를 위해 유튜브 채널을 개설했다  닉네임  썩쏘 는 예전에  썩쏘 라는 닉네임의 여자 게임BJ를 즐겨 봤었는데 그 BJ가 활동을 중단하자마자 닉네임을 바로  썩쏘 로 지은 것이다  그리고 딱히 지을 닉네임이 없어서 지은 것이기도 하다 ,2
807,썩쏘(유튜버),컨텐츠[편집],플래시 게임  쯔꾸르 게임  공포 게임  인디 게임  모바일 게임 등등 여러가지의 잡다한 게임을 하는 컨텐츠를 방송한다 요즘에는 모바일 게임을 위주로 하고  그중에서도 일명  노가다 게임 이 컨텐츠의 주를 이룬다 예전에는 장기 컨텐츠를 했었지만 요즘엔 하지 않는다 ,2
809,썩쏘(유튜버),공갈과의 관계[편집],옛날에 공갈과 마인크래프트를 하고  서로 전화 통화로 안부를 묻는 등 굉장히 친한 사이라고 한다  현재는 잘 만나지 않는 편이다 예전에 썩쏘가 유튜브에서 자신의 아프리카TV 방송국을 홍보를 할 때  공갈이 많이 도와주기도 했다고 공갈이 올렸던 영상에서 보면 서로 굉장히 친하다고 한다 최근 공갈이 입원하였을 때  공갈이 올린 유튜브 영상을 보면 썩쏘가 병문안을 간 모습도 보인다 ,2
810,썩쏘(유튜버),여담[편집],어떠한 사정으로 큰 집에 머물렀었는데 그 집의 친척 형이 아프리카TV 소개를 하여  아프리카TV를 접하게 되고  아프리카TV를 오랫동안 즐겨 보았다고 한다  좀 더 커서는 부모님 몰래 아프리카TV 방송을 몇주 동안 몰래 해본 적도 있다고 오토마우스를 고녀석이라고 한다 목소리에 대한 악플을 싫어한다     년  월   일 실버 버튼을 받았다   썩쏘가 네코랜드게임 Real RPG 리얼알피지를 플레이 하여 네코랜드 서버가 폭주했고  그 여파로 인해 다른 게임들도 렉이 걸리게 되었다  그러자 네코랜드 유저들은 썩쏘에게 영상을 내려달라며 악플을 남겼다  하지만 썩쏘가 악플을 봤음에도 같은 네코랜드게임인 초토화  던전를 플레이했다  악플을 아주 많이 본 썩쏘는 또 같은 네코랜드 게임인 세인츠 오브 히어로즈를 플레이 했다  프로 네코랜드 서버 터트리기 유튜버 시야가 굉장히 좁다 모든 게임을 골고루 못한다  하지만 시원시원한 과금으로 대리만족을 해준다 이 영상에서 밝힌 바에 의하면  달 수익이         한국 돈으로           원이라고 한다 생방송에서 가끔씩 전화데이트를 한다 카카오톡 오픈채팅방이 있었지만 불미스러운 일로인해 삭제되었다 다양한 연령대가 많이보지만  초 중쪽에서 인기가 더 많다     년  월  일 경 포카리라는 시청자가 야외방송을 제안하여 할것이 없기도 했던 썩쏘는 야외방송을 켰다  이메일녀라는 전화데이트 할때마다 항상 전화하는 극성팬이 있다  가끔 실시간 스트리밍을 하는데  할때마다 예민한 상태인듯하다 썩쏘의 닉네임을 따라하는 사람이 많다  그래서 모바일 게임을 할 때  썩쏘 라는 닉네임이 있으면  썩쏘 에  당 을 될 때까지 계속 붙여서 닉네임을 만든다  ,2
811,아려랑,개요[편집],로블록스를 주로 플레이하는 샌드박스 네트워크 소속 키즈 크리에이터 초창기 때는 일상  Vlog  액체괴물  요리  종합게임 등등 종합 키즈 컨텐츠들을 제작했었다  그러다 우연히 로블록스 플레이 영상이 대박을 치면서  현재는 로블록스 전문 유튜버로 전향한 상태다  가끔씩 휴먼 폴 플랫도 플레이했지만 접었다고 봐도 무방     년  월   일 구독자   만을 달성했고   월   일   만도 넘었다  하지만 아려랑에 대한 여러 사건들이 밝혀지며 평판이 나빠지게 되었기 때문에 순탄하지는 않을 것으로 보인다 채널은 아려랑의 부모가 운영 중이다 ,2
814,아려랑,여담[편집],LOL 서프라이즈 피규어 시리즈를 매우 좋아한다  가끔씩 이 피규어를 개봉하는 컨텐츠도 제작한다  아려랑의 장난감 관련 컨텐츠들을 보면 LOL 서프라이즈가 대부분이다 현재 모든 논란에 대해 해명  사과문이 없고 댓글을 막아 놓았다  ,2
815,아려랑,Roblox[편집],주요 컨텐츠  현재 영상의 거의    를 차지한다고 봐도 무방하다  주로 입양하세요 를 플레이하며 한때 입양에서 펫 이벤트를 했다  현재는 Piggy 등의 피기 아류작들도 많이 플레이한다 ,2
817,악어(인터넷 방송인),개요[편집],마인크래프트를 주로하는 종합게임 스트리머이자 유튜버 ,2
822,악어(인터넷 방송인),유튜브 채널 목록[편집],    년 악어 방송의 관계자들이 트레져헌터로 입사한 이후 공식적인 유튜브 마크가 생겼다 악어 유튜브악어 방송의 게임 영상과 일정표가 올라오는 유튜브  실제 방송한 날짜를 기준으로 짧게는 하루  길게는  주 정도 후에 플레이 영상이 올라오며 그 때문에 올라오는 영상들이 다 날짜 순서대로 올라오진 않는다  컨텐츠별로 목록이 잘 정리되어 있어서 보고 싶은 컨텐츠들을 편리하게 찾아볼 수 있다      년 중후반부터 악어 방송의 대규모 변화 이 출연하는 채널이다  본디 멤버들의 개인 채널은 이곳에서 서술하지 않지만  타 멤버 유튜브와 전혀 다른 형태를 하고 있으며  관리 방식도 완전히 다르기에 이 문단에 서술한다  주로      대층을 대상으로 메이크업에 대한 내용을 다루며 전문적인 메이크업을 보여주기 보다는 좀 더 친근하게 다가갈 수 있는 메이크업을 중점으로 두고있다  가끔 메이크업뿐만 아니라 생활 영상이나 요리 영상을 올리기도 한다 ,2
824,악어(인터넷 방송인),게임 실력[편집],방송 초기에는 늪지대에서 압도적인 컨트롤을 보여줬었다  파쿠르  PVP  상황판단력 운이 늪지대에서 독보적이였고 과거에 비해 나아진 점도 있는데  게임에 대한 이해도가 상당히 높아졌다  이런 것이 확실히 나타나는 컨텐츠가 바로     년에 이뤄진 마크에이지 리턴즈 인데  이전과 달리 직접 실험도 해가면서  여러 변수들을 생각해놓고 국가를 운영하면서     년때의 마크에이지 시즌 와는 완전히 달라진 모습을 보여줬다  사실 방송 초기에는 이런 것도 없이 그냥 실력으로 밟아버릴수 있었기에     년에 들어 실력이 다시 향상되고 있는데  이를 전적으로 보여준 컨텐츠가 바로 마크에이지 시즌 이다  물론 자주 놓치거나 실수를 하는 부분이 있지만  컨트롤만 봐서는   악어를 방불케 한다는 반응까지 있다 종합적으로 정리하면  아직 중력이 마인크래프트 실력적인 부분에서 악어를 따라잡으려면 멀었지만  과거의 압도적인 격차에 비해  훨씬 그 차이가 좁혀진 건 사실이라고 볼 수 있다 ,1
832,악어(인터넷 방송인),2018년[편집],이전과 별 다를 것 없이 기존의 주 컨텐츠를 위주로 방송하며 방송 일정이 살짝 변동되어 수 토 일에 진행되며 방송 시간은 저녁  시 부터 시작하며 게임 진행은 주로   분   분 정도 지난 뒤에 진행된다 지난  월 마크에이지 로 유튜브 동시 접속 시청자 수   만을 다시 돌파했다 이번     년은 대규모 컨텐츠들이 꽉꽉채워진 한 해가 될 것이라고 한다  악어 방송을 좋아하는 시청자라면 꼭 챙겨봐야할 한 해라고  월   일 생방송에서 컨텐츠 진행 전 타 플랫폼으로 옮기는걸 생각하고 있다라고 말했다  정확한 플랫폼 언급은 없었으나  많은걸 배우고 싶어서 옮기는거라고  후에 컨텐츠가 끝나자 뭉치는걸 생각중이다라고 언급하였다  월   일 생방송에서 컨텐츠 진행 전 아프리카로 플랫폼을 옮기며  당장 내일 부터 동시송출을 할 것이다   일일 조회수조차 저조한 수준이다  종족전쟁 가 큰 성과를 거두지 못하고 있기에 신규 컨텐츠로 예정되어 있는  해신 도 인기를 끌지 못할 가능성이 커졌다  또 멤버 전원이 아프리카TV로 플랫폼을 옮기며 유입 시청자 수는 감소하고 기존 시청자 층이 반토막이 나며 상황은 현재진행형으로 나빠지고 있다 ,2
842,야옹해 바바,특징[편집],안녕하세요  야옹해 바바 입니다  제 채널은 야옹이 채널   아니 주로 나레이션을 이용한 롤  편집 영상과 여러 게임 영상을 업로드  하고 있습니다  가끔 일상 영상이나 피아노 치는 영상  냥냥이 영상을 올리기도 합니다유튜브 소개 바하  초기 유튜브 닉네임은 샤이버였다  롤 편집 영상을 올리다가 채널명을 야옹해 바바로 바꾸고 롤  고양이 영상을 올리기 시작하였다 야옹해 바바 라는 채널명의 유래는 기르는 고양이 바바가  야옹 을 거의 하지 않아서   바바야  야옹  해 봐 라는 의미로 지은 것이라고 한다 기존엔 자막 예능롤 시리즈를 주력으로 하였으나 이후 보이스웨어를 활용하여 웃기거나 어이를 상실하게 만드는 상황을 해설해주는 듯한  실황 영상을 제작한다 바바라는 이름의 고양이를 기르고 있으며  이 바바가 채널의 이름이다  간혹 고양이의 영상을 올리거나 커뮤니티에 바바의 사진을 올리기도 한다     년   월  나나 라는 고양이를 입양했음을 유튜브 커뮤니티를 통하여 공개했다 ,2
843,야옹해 바바,주요 레퍼토리[편집],에  지랄   어이를 상실케 만드는 뇌절 플레이가 나올때 자주 나오는 말  최근에는 뇌절이 아니고 가만있다가 스킬  점멸등을 뺄때도 쓴다 넌 또 뭐야 이 색기야  옆에서 갑자기 엉뚱한 챔피언이 등장하거나 어이없는 플레이가 나올 때 쓰인다 어케이겼노 ㅅㅂ련아  누가 봐도 이기기 힘들어 보이는 싸움을 어처구니 없이 이겼을 때 쓰인다  또  다른 바리에이션으로는  정말 누가 봐도 살아남기 힘든 상황에서도 상대의 어처구니 없는 발컨으로 유유히 살아 나갔을 때에는  어케살았노 라고 말한다  그 외에 기출변형이 많은 편이다 안 물어봤다고요  어쩌라고요  주로 나레이션에서 사족을 날린 후 혹은 시청자들에게 뜬금없이 질문을 던진 후 마무리하는 멘트로 쓰인다  그 외에 기출변형이 많은 편이다 아니라고요  그냥 그렇다고 해줘요  누가 봐도 아닌 것 같은 상황에서  그냥 그렇다고 해주자     그냥 그렇다고 하고 넘기자  라는 식으로 쓰이는 대사다 브라이언  브론즈   아이언  즉 브론즈와 아이언을 합쳐서 부르는 줄임말이다  을 가져와서  스킬을 못 맞추거나 어처구니 없는 상황일 때   해당 밈이 나와서 이마를  탁  하고 친다 띠이모  여성 보이스웨어가 티모를 이상하게 발음하자 튀모 어감상 더 좋은 소리가 난다며 띠이모로 바꾸었다 돈까스  위의 띠이모처럼 여성 보이스웨어가 초가스를 이상하게 발음하자 쇼우가스 더 좋은 소리가 나는 돈까스로 바꾸었다  그 외에도 그라가스에게도 돈까스 칭호를 붙여줬다쓰레기   쓰레쉬를 자꾸 쓰레기로 부른다   이유는 알 수 없다  그 외에 베인은  구르기 로 라임을 맞추는 편이다  쓰레쉬 쓰레기 트래쉬나  니   예상치 못했을 때  또는 무리하다 죽었을 때 내는 소리다  오마에와 모 신데이루와는 관련이 없어 보인다  언젠가부터 과로사의 오마에와 모 신데이루  나  니  를 쓰고있다 개새끼야    각종 트롤링  삽질에 쓰이는 대사로  원본은 우왁굳의 멘트다  영상내에서 우왁굳의 이름이 직접 언급되었다 간장되는 순간이에요  원래는 긴장되는 순간이에요였는데 어느 순간부터 간장으로 바뀌었다  말 그대로 두 명이서 대치하고 있을 때 자주 쓰이며 긴박한 브금도 나온다  기출변형으로 그냥 순간이에요만 나올 때도 있다  브론즈 탐방 올라프 편에서는 어절의 앞글자만 따서 간순이라고도 쓰였다  요즘엔 간장치킨 순살이에요라고 뇌절까지 박아버린다 지금이니   누군가 이니시를 하거나   간장되는 순간 에 누군가 먼저 들어갈 때 쓰는 식으로 함께 쓰이기도 한다  귀신  뜬금없이 아무 것도 없는 허공에 스킬을 버리는 행위를 할 경우에 쓴다  숨어있던 귀신이 튀어나와 버린 스킬을 대신 맞아준다던가  헛것이 보였다던가  사실 적을 노리는 게 아니라 적 사이에 숨어있던 귀신을 노리는 게 목적이었다고 여성 보이스웨어가 나레이션으로 변호한다  이블린 견제 드립과 같다  이런 짓을 자주하면 퇴마사나 퇴마장인 등의 칭호를 얻는다  대표적으로 귀신끌기 장인 쓰레쉬와 귀신패기 장인 브라움이 있다  주로 이 때 나오는 사진은 가오나시다  그리고 이러한 귀신 드립을 치면 남성 보이스웨어가  지랄하지마  라고 하는 경우가 많다 오오옷   기가 막힌 슈퍼 플레이가 나왔을 때 나오는 감탄사다  당한 상대는 어눌한 외국인 보이스웨어 음성으로  저 새끼      브론즈  아닌데 라고   답한다  방생이나 제자리 점멸 같은 안 좋은 의미로 기가 막힌 슈퍼 플레이가 나와도 쓰인다  원본은 요리왕 비룡의 누룽지탕 에피소드 오버 액션 리액션이다    데드무비 매드무비 각이 나올 때 등장하는 브금이다  물론 유사 매드무비의 주인공은 여지없이 꼬라박고 뒤지는 최후를 맞이한다 치즈스틱  피들스틱을 부르는 말이다  절대 최근에 치즈스틱 먹어서 그러는 것이 아니라고 한다 ,2
844,야옹해 바바,컨텐츠[편집],볼드체는 주력 컨텐츠다 브론즈 장인 탐방브론즈 티어에서 못 하는 사람을 다루는 콘텐츠다  다만  진짜 좋은 쪽으로 장인다운 플레이가 가끔 나오기도 한다     거위 시리즈가 가장 유명하다 여집사 바바 영상피아노를 칠 뿐인 영상,2
845,야옹해 바바,기타[편집],배틀코믹스에서 소나의 소소한 상담소를 연재한 LordDog작가가  야옹해바바 의 프로필사진을 그려주었다  기존에 쓰던 발퀄 프사를 귀엽게 리메이크한 것으로 항목 위에 있다  야옹해바바는 LordDog에게서 프로필사진을 받은 것이 감사했는지  기념영상까지 만들었다  보이스웨어를 이용한 나레이션을 쓰는 분위기를 낼 때 Neffex의 Chance라는 곡을 사용하고 있다  여집사 도 있다  고양이 영상에서 주로 나오지만 고양이 영상이 거의 올라오지 않는다  ,2
846,양아지,개요[편집],겜잘알 양아지입니다   트위치 방송 양아지 본인 소개란시청자 닉네임 님 n개월 째 수감중 땅땅땅 감사합니다  고맙습니다 구독 리액션트위치의 종합 게임 스트리머이자 유튜브 크리에이터  과거에는 스트리머 친구가 많이 없었지만 시간이 지나면서 조금씩 유명한 스트리머들과도 합방을 진행  정식으로 방송을 시작한지  년도 채 되지 않은     년  월 샌드박스에 소속되는 등      년 상반기에는 주 커뮤니티 이전 및 캐릭터를 변경하고 하반기에는 방송 시작  년 반만에 방음부스를 설치하는 등 많은 변화를 시도하며 새단장을 했다 ,2
847,양아지,방송 성격[편집],방종곡으로 치즈의 다음에 또 만나요를   년  월부터   년   월까지 사용했고       년  월  일 방음부스를 설치한 이후에는 한 달에 한 번 꼴로 빈도가 증가했었지만 저작권 대란 사태 이후로는 거의 부르지 않고 있다 방송중 양아지가 이상한 말을 했을 때 양소리라고 채팅을 치면 나이트봇이 그 횟수를 세어주는데      년  월 기준 약       회로 매우 많이 카운팅 되어있다  방송이 오프라인 중일 때 심심한 일부 트수들이 양소리만 입력하고 가는 것도 모두 포함되었기 때문    년   월 쯤부터 채팅 딜레이가   분으로 연장 되면서 카운팅 횟수가 극소화 되었다  ,4
850,양아지,타 스트리머와의 관계[편집],서술시 주의사항   합방을 진행하지 않은 스트리머들에 대한 서술 자제 투보투보가 느끼한 컨셉으로 일방적으로 양아지에게 들이대고  양아지는 그걸 거부하는 모습을 보인다  그래도 투보가 한번 논란이 터진 후에도 지속적으로 교류를 가질 정도로 친분이 있는 사이다 ,2
857,양아지,규칙[편집],아래 사항을 지키지 않을 시 처벌을 받을 수 있으며 확인도 칼같이 이루어진다 양아지 팬카페에 명시된 방송규칙을 기준으로 작성    시청자가 평균 천 명 이상임에도 혼자 관리가 가능할 정도로 매우 클린한 편이다 ,4
861,양아지,양씨만화[편집],양씨만화 유튜브 플레이 리스트한 트수가 양아지의 옛날 썰을 가지고 자신이 그림을 그려  양씨네 만화  라는 제목으로 양아지 트게더와 유튜브에 올렸는데  시청한 다른 트수들과 양아지의 반응이 좋아 양동부에 정식 취직되었다  이후부터는 양아지 유튜브에 매주 화요일마다 한 편씩 업로드 되었고  처음 트게더에 올렸던 에피소드는  친오빠 라면 끓여주기  라는 제목으로 양아지 유튜브에  화로 재업로드 되었다 정식 콘텐츠화하여 제작하기 시작한  화부터는  양씨만화 라는 정식 명칭을 단 인트로로 시작  해당 인트로에 사용된 음악은 Quincas Moreira   Bunny Hop 중 마지막 부분이다 도중 제작자가 병역의 의무를 지게 되어     년   월   일에   화를 마지막으로 잠정 중단 되었다  전역 후에도 계속 연재될지는 알 수 없다  플레이리스트친오빠 라면 끓여주기  나보다 키가 작은 아이  아빠가 양모노인 썰  제 목소리가 변했다고요   친오빠 얼굴에 대한 썰  우리 가족의 유머코드  가위 눌린 썰  아보카도와 아포가토  어렸을 때 도둑질한 썰  산타님 답장 좀 해주세요  찐따가 포도따는 영상  볼살  비타   에 물을 타보세요  방밍아웃  피자  아지님 그남자 누구에요  반에 꼭 이런 애들 있더라  양아지의 이상형  ,2
867,에렌디라,콘텐츠[편집],콘텐츠로는 라디오와 게임이며  목소리 때문에 라디오가 주요 콘텐츠라 생각할 수 있겠지만  주요 콘텐츠는 게임이다 ,2
923,옥냥이,개요[편집],대한민국의 인터넷 방송인  과거 풀네임은  옥탑방 고양이   줄여서  옥냥이   과거 닉네임의 유래는 고등학생 때 별명이 야옹이  목적 중 하나인 흑역사 처리는 현재 옥냥이 채널도 흑역사로 가득 차 있기 때문에 채널 구분이 따로 필요 없을 것 같기도 하다 ,2
924,옥냥이,특징[편집],방송 분위기는 매우 깔끔하다  채팅창에 어그로도 적으며 표면적으로도 욕이 없고 상호간의 존중을 위해 존댓말 사용을 권장하고 있다  반말 사용 시 영구 차단도 가능하다  어쩌다 어그로가 등장해도 넘길 수 있는 수준이면 웃고 넘어간다  거기에 맞춰서 스트리머 본인 또한 시청자들에게 잘 호응해주고 전반적으로 좋은 환경을 유지하고 있다      대 시청자 층이 많은 편이나  유튜브에서는 최대   대까지도 볼 수 있고  하스스톤 영상 덕분에   대 시청자도 찾아볼 수 있는 등 나이대를 크게 가리지 않는 방송이다  대신 전체적으로 아재 분위기는 짙다  스트리머 본인부터 젊게 살고 싶다면서도 판타지나 애니메이션 등 좋아하는 분야 이야기에서는   년 정도 과거로 흘러간 이야기들을 꺼내고  줄임말도 잘 알아듣지 못한다     문명  비욘드 어스  에서는 가장 어려운 난이도를   분 안에 클리어 한다던가  XCOM 에서 폭탄을 설치하고 빠져나가는 미션에서 돌격병을 이용해 혈혈단신으로 공격버튼을 누르지 않으며  또한 피해를 입지 않고 유유히 빠져나가는 등 보는 사람으로써는 절대로 안될 것 같은 미친 플레이를 게임 안의 시스템을 교묘히 이용해 플레이한다  특히 하스스톤 방송에서는 그의 창의력이 빛을 발한다 ,4
928,옥냥이,여담[편집],처음으로 방송한 게임은 완다와 거상이었으며 총 시청자 수는  명이었으나 문명을 시작으로   명에서    명으로 시청자 수가 증가하며 방송이 발전되었다  아이디를 독특하게 짓는 편이다  스팀 아이디는  floccinaucinihilipilification  ,2
