,sentences
415,[66] 세컨두랑 같이 지내고 있다.
416,"일단은 부모님이 찾아오는 것이 가능한 거리로 이사를 한 상태고, 2년 가량 뒤에 서울로 본격 상경할 생각이며, 세 컨 두 와 막 두는 정작 나중에 연두와 따로 살겠다고"
417,미리 공언한 상태다.2019
418,년 4월 6일 방송에서 노래 교실을 다닌다고 했는데 음치 탈출에 성공할지는 미지수다.2019
419,년 4월 22일 유 튜브 구독자 10만 기념으로 진행한 ' 돈 대신 버려 드립니다
420,' 리퀘스트로 두리안 먹 방을 진행하였다.
421,[67] 그러나 두리안을 바로 먹지 않고 하루 내 상온에 보관하다 냉동시켜서 그야말로 폐 급 두리안으로 만들어 먹어 버렸다.
422,그 여파인지는 몰라도 방음 부스 내의 방음재에 두리안 냄새가 배어 버려서 몇 주동안 방송하러 들어올 때마다 은은한(?) 두리안 냄새가 났다고...2019
423,년 4 월말부터 운동한다 공언하고 비키니 드립까지 하였다.
424,문제는 체 지방률 34.1%에 영양실조 증상까지 있어서 사실상 살기 위해 운동 해야 할 수밖에 없는 상황이다.
425,연두 본인과 트수 들 모두 이 소식을 접하자 경악을 금치 못했다.
426,결국 연두의 비키니 프로젝트는 일주일 만에 연두의 생존 프로젝트로 바뀌어 버렸다.2019
427,년 4 월말 연 둠 리 믹스도 나왔다.
428,갓 오브 워 다큐멘터리 엔딩 크레딧에 연두가 플레이했던 방송 클립이 삽입되었다.
429,"월 클 까마귀 이 때문에 소니에서 갓 오브 워 티셔츠와 과자 몇 개를 보내줬는데, 주소 지도가 안 떠서 위성사진까지 찍어서 간신히 보냈다고"
430,한다.
431,덕분에 트위치 최고 촌구석이라는 명성(?) 을 다시 확인시킨다.
432,민트 초코를 좋아하는 민 초단이다.
433,"부산으로 놀러가기 전 벌칙게임으로 맨밥만 먹기가 있어서 이를 실행했는데, 이때 김과 국을 곁들여 먹어서 트수들이 입을 모아 지적하자 다시 맨밥만 먹기를 재실천하겠다고"
434,공약했다.
435,더불어 꼼장어 먹은 이야기를 꺼내며 자신은 장어를 못 먹는다고
436,"밝혔는데, 어릴 때는 좋아하였으나 장어 전문점을 운영하는 지인이 있던 아버지가 장어 10kg 을 가져오자 한꺼번에 먹으려 다가 체하고 트라 우마가 생겨 못 먹게 됐다고"
437,한다.
438,쫀 득이 연두 자캐로 여장을 하기도 했다(...). 볼 찌르기를 가운데 손가락으로 사실 떡밥은 이미 뿌려 져 있었다 2019년 8월 28일 방송에서 이번 달 말에 요리 한번 하겠다는 약속을 지키기 위해 요리 방송을 진행했다.
439,티비에서 수플레 팬케이크를 만드는 것을 보고 혹해서 레 시 피를 찾아보고는 생각보다 쉬워 보인다는 이유로 수플레 팬케이크를 만들기로 했다.
440,"전동 휘 핑 기를 구하지 못한 탓에 직접 머랭을 치고, 반죽을 만드는 등 나름대로 고생을 하였으나 굽는 과정에서 무언가 잘못되었는지 결과물은 도저히 이 세상 팬케이크가 아니었다."
441,수 플렉스 팬케이크라고 불린다 숯불에 팬 케이크라는 설도 있다.
442,"결국 세 컨 두가 조금 먹은 것 외에는 본인이 꾸역꾸역 먹어치웠는데, 뭔 가 영 좋지 않은 게 있었는지 먹고 난 다음날에 배탈이 났다."
443,하이라이트 1부 하이라이트 2부 2019년 9월 23일 사랑니 쪽 치료를 받게 된다.
444,꽤나 심각한 상태라는 모양이다.
445,무사히 발치를 마쳤는지 다음 날 방송을 키며 트수들과 만났다.2019
446,년 10월 31일 할로윈에는 강시 코 스프 레를 했다.
447,팅클에 이은 또 하나의 역대 급 개그 코 스프 레 완성도를 보여줘서 트수들은 모두 포복 절도하며 놀렸다.2019
448,"년 11월 2일부터 4일까지 친구들과 제주도로 여행을 갔는데, 가기 전날에 튼 방송을 통해 친구들이 자기가 스트리머라는 걸 알고 있었다는 사실을 밝혔다."
449,실은 연두가 직접 방밍아웃을 하려고 했으나 이미 눈치채고 있었던 친구들은 ' 언제 쯤 직접 밝히려 나' 하며 모른 척 했다고
450,한다.
451,"이때 찍은 사진 몇 개를 11월 5일 방송에서 공개했는데, 몇 장은 코믹하게 나온 지라 트수들이 놀렸다."
452,또 한 운전을 했다고
453,하여 트수들은 이것 역시 놀린다.
454,술을 잘 못 마신다.
455,본인 말로는 아버지에게 유전된 것 같다고
456,"하는데, 실제로 어쩌다가 연두가 술을 마시면 한잔 마시고 얼굴이 엄청 새빨개지거나 발음이 꼬이는 모습을 보여준다."
457,"주식회사 우리 술 [68 ]에서 일하는 트수 직원이 샌 드박스를 통해 우리 술에서 만든 옥수수, 고구마, 밤 이렇게 3 종류의 막걸리를 각 20 병 씩, 총 60 병을 보냈다."
458,[69] 세 컨 두가 공수해 온 무 뼈 닭 발 안주와 함께 각 종류별로 흔들어서 수류탄으로 제조해서 폭파시켜 다가 하나씩 따 마셔 보고 주스 같은 느낌이라고 평했다.
459,막걸리가 들어갈 수록 얼굴도 빨갛게 되어가며 금방 취해 가는 모습을 볼 수 있다.
460,이 날의 하이라이트는 막걸리에 취해 도 네이션의 노래를 흥겹게 듣다가 갑자기 명치로 날라오는 극딜 이다(... )2019 년 Viewer Hour[70] 기준 전세계 트위치 여성 방송인 중 10위( 국내 여성 방송인 중에서는 4위 )를 기록했다.
461,출처 2019년 12월 24~25 일에 총 상금 200 만원짜리 팬 게임 대회를 개최했다.
462,제작기간은 시간 상 3개월 정도의 시간이 있었다.
463,자세한 내용은 2019년 플레이한 게임 문서 하단 참조 .2020 년 1월 7일에 2019년 12월 17일에 있었던 포켓 몬 대결에서 진 벌칙인 괴 식을 먹기 위해 쫀 득과 합방을 했다.
464,[71] 연두의 위가 좋지 않은 상황이라 채소로만 이루어진 괴 식을 먹었다.
465,#1 #2 [72] 쫀 득이 옆에서 탕수육과 짬뽕을 먹는 걸 보고 부러워하며 괴로워하는 것이 포인트. 방송 이후에 두리안 카페에서 쫀 득이 연두한테 두리안 음식을 사 줘서 다음 날 두리안 먹 방을 했다.
466,# 지나가다가 배가 아파서 화장실에 갔는데 휴지가 없었다고
467,한다 영상 돈 대버 컨텐츠로 <Endless Knight>를 플레이했다.
468,"게임이 한 세트 끝날 때마다 캐릭터가 등장해 똑같은 멜로디에 가사만 아무렇게 나 붙여 부르는 것을 보고 나중에는 화장실에 가서 볼 일 본 내용까지 나올 지경이라며 스스로 가사를 붙여 부른 것이 트박스에 박제되었는데, 2019년 소니 쇼의 식혜 송에 이어 새로운 명곡이 탄생했다는 반응이 대부분. 해 당 리 믹스 영상은 박 치인 연두의 엇박자까지 정확히 멜로 디에 맞춘 데 다가, 직접 기타 연주와 리코더 연주를 합쳤다는 점에서 백미. 그리고 김치 냉장고에 시체가 있는 이유도 밝혀졌다 단, 소니 쇼가 식혜 송을 별로 달가워하지 않듯, 연두도 더 이상은 달가워하지 않는 듯하니 과도한 사용은 자제하자. 2월 초에는 마땅히 할 게임이 없어서 인지 Jump King을 하며 고통 받고 있다."
469,그런 데 본인피셜에 따르면 수장님이 이 게임을 선호한다고 한다.2018
470,"년 9월 16~17 일에 블랙 옵스 4 숙제방송 때 그래픽 카드의 온도가 무지막지해서 트수들이 경악했었는데, 알고 보니 스티커를 떼지 않고 1년 동안이나 사용하고 있었다."
471,"그럼에도 망가지지 않는 기적과 내구성을 보여줬고, 2020년 2월 27일 방송에서 해당 그래픽 카드 제조사에서 그 영상을 보며 웃음과 경악을 금치 못한 후 보답으로 GTX 1660 Super를 보내줬다고"
472,한다.2020
473,년 3월 6일에 갤 럭 시 S20 과 관련한 프로 모션 인 갤라 쇼에 참여했다.2020
474,년 4월 중순 고양이를 입양하며 집사 대열에 합류했다.
475,4월 21일에는 직접 방송에서 고양이를 보여준다.
476,이름은 빵 떡이라고 지었다.
477,작명 비화에 따르면 이미 연두가 빵 떡이라고 지어 놓은 상태로 가족에게 말하자 아버지는 ' 세바 스찬 '으로 짓자고
478,했지만 수장님은 빵 떡이라는 이름이 고양이 팔자인 모양이라며 빵 떡 이로 하자고 거들었다고
479,한다.
480,연두 본인은 빵 떡이한테 애정을 쏟는 모습을 보면 토템들이 빵 떡이를 질투할 것이라고 가끔 보여주는데 토템들은 정작 제발 빵 떡이나 보여 달라고 아우성이다.
481,8월 무렵부터 빵 떡 이의 중성화 수술을 하겠다고
482,"예고 했는데, 결국 9월 초에 중성화 수술을 했음을 보고 했다."
483,충청도 민답게 한화 이글스의 팬이며 한화가 부진할 때 자주 깐다.
484,"야구 이야기는 거의 하지 않았지만 2020년에는 코로나 바 이러스로 인해 무관중 경기를 하고, 트위치에서 야구 중계를 공식적으로 한 영향인지 트수들이 한화 이야기를 적극적으로 꺼내자 여기에 반응하면서 자연스럽게 한화 이야기를 꺼내게 됐다."
485,그런 데 그냥 홧김에 해본 말인지 몰라도 NC 다이노스로 갈아타고 싶다는 발언도 했다.
486,다만 이것은 연고지 때문에 그럭저럭 응원한다는 말이었고 실제론 스포츠를 그닥 좋아하지 않아서 열성 팬 까지는 아니다.
487,엔씨로 옮기고 싶다는 말도 그냥 잘하니까 갈아타고 싶다고
488,한 것(...) .2020 년 6월 13일 예고 대로 괴 식 타 코야 키를 만들었다.
489,"연 튜브에 하이라이트 영상이 올라왔는데, 어떤 시청자가 승 우 아빠를 언급하며 요리를 좀 알려 달라는 댓 글을 남기자 승 우 아빠 본인이 ' 이건 좀...' 이라며 가망 없다는 내용의 답 글을 남겨 모두를 뿜게 만들었다."
490,그러자 연두가 이 다음에 승 우 아빠에게 타 코야 키 만들어 달라고 댓 글을 남겼다.2020
491,년 6월 30일 무렵부터 7월 3일까지 휴 방했다.
492,"그 기간에 눈썹 문신을 하고 왔는데, 트수 들 반응은 ' 짱구 코 스프 레?' 였다.2020"
493,년 7월 4일에 파맛 첵스 먹 방을 했다.
494,하이라이트 2020년 9월 2일 DSLR 세팅을 했는데 지난해 샌 드박스 캠 방송 때와 같이 기존 캠과 다른 모습에 시청자들의 반응이 매우 좋았다.
495,바로 바뀌는 것은 아니고 카메라가 불량이라 일주일 정도 이전 캠으로 돌아가야 한다고 한다.
496,원래 캠으로 돌아왔을 때 트수 들 반응은 ' 우리 연두 돌려줘요.
497,"', ' 평행세계 연두.', ' 유료 판 데모 버전 연두.' 등을 보여줬다."
498,평발이다.
499,연두 닉네임의 유래는 여름에 나뭇잎 사이로 비치는 햇빛을 좋아했는데 일본어로는 이를 지칭하는 木漏れ 日( 코 모 레비) 라는 단어가 있으나 한국어로 마땅한 말이 없어 연두라고 붙였다고
500,한다.
501,[8] 그러다가 트위치로 이적하면서 연두라는 닉네임을 계속 사용하려 했으나 중복 닉네임이였기 때문에 사용할 수가 없어서 다른 닉네임으로 하다가 다 중복이라고 떠서 짜증 나서 연두는 말안드뤄라고 했는데 등록되었다.
502,당시 트위치에는 한글 닉네임으로 다시 바꿀 수가 없어서 어쩔 수 없이 저 닉네임을 사용하게 되었다.
503,[9] 하지만 이때를 기점으로 ' 말 안 듣는' 컨셉을 잡은 게 신의 한 수가 되었다.
504,# 아이디는 Rudbeckia로 영원한 행복이라는 꽃말을 가진 노란색 꽃이다.
505,중학교 시절에 행복하지 않으면 불행 하다고 생각하여 루 드베 키아라는 아이디를 사용하게 되었다고
506,한다.
507,"# 영복해 Green 이라는 닉네임도 자주 사용하는데 이쪽은 닉네임인 연두에서 따온 아이디로 추정. 자 캐는 금발 머리에 왼쪽 눈은 연두색, 오른쪽 눈은 주황색의 오드 아이 캐릭터로, 검은색 세라 복을 입은 여자이다."
508,"트위치로 넘어오면서 자캐를 보고 참 피냐고 말하는 사람들이 있지만, 중학교 때부터 만든 오리지널 캐릭터이다."
509,[10] 중 2 병이 한창일 때 만든 캐릭터 라 오글거리는 나름의 설정도 가지고 있다.
510,"자세한 설정의 내용이 궁금하면 오른쪽의 링크 참조. #1, #2 신규 구독 시엔 "" 당신은 저희 방의 새로운 토템, 새로운 구독 고맙습니다"
511,""", 구독 연장 시엔 "" 당신은 저희 방의 ○ 개 월 토템, ○ 개 월차 구독 고맙습니다"
512,"""라고 말한다."
513,장기 구독자가 나타나면서 부터는 토템이 아니라 장승이라는 표현도 사용한다.
514,주로 1년 (12 개월) 이상의 구독자를 지칭할 때 쓰인다.
515,리액션은 다음과 같다.
516,하니 이 잇↗?!: 신규 구독 시 나오는 음성 이자 리액션. 이다음에는 쑥 관련 드립이 유행한 뒤로는 호미 이 잇으로 말하기도 한다.
517,내 구독자가 되어라!
518,하하 하하!( 고급 구독!): 구독 연장 시 나오는 음성 이자 리액션. 고급 구독자는 뒷부분의 ' 고급 구독!' 부분까지 나온다.
519,미들 어스: 섀도 우 오브 모 르도 르의 플레이 도중에 나온 리액션이 원본이다.
520,너는 중급 구독!: 중급 구독자가 나올 경우의 음성 이자 리액션. 마찬가지로 섀도 우 오브 모 르도 르의 플레이 리액션이 원본이다.
521,구독 이모 티 콘은 여기서 확인 할 수 있다.
522,게임을 하게 된 것은 어릴 때 집에 있는 고전 게임을 하면서 부터였다고
523,한다.
524,"주로 패 미 컴, 메가 드라이브 게임을 해서 그쪽 게임을 많이 안다고 한다."
525,"이후 바람의 나라 같은 온라인 게임을 했고, 그중에서 마비 노기를 제일 오래 했다."
526,"수능이 끝나고 엘 더 스크롤 시리즈( 오 블 리 비언, 스카이 림 )를 접하고, 이후 인터넷 방송을 시작하면서 본격적으로 다양한 게임을 하기 시작했다."
527,종합 게임 방송인답게 스팀 라이브러리에 1000 여 개의 게임을 보유 중이다.
528,"[24] [25] 고전 게임, 인 디 게임, 온라인 게임, 콘솔 게임, AAA 게임 등 다양한 게임을 방송한다."
529,"좋아하는 게임 장르는 2D 횡 스크롤 액션 게임, 플랫 포 머, RPG 등이다."
530,특히 로그 라이크류 게임을 좋아한다.
531,"좋아하지 않는 게임 장르는 RTS, 스포츠 게임, 퍼즐 게임 [26], 공포 게임 등이다."
532,미래 분위기의 SF 나 밀리
533,"터 리 분위기보다는 중세 판타지 쪽을 좋아하며, 복잡하게 머리 써야 하는 게임, 잔인한 게임, 욕설이 많이 들어간 게임은 좋아하지 않는다고"
534,한다.
535,"방송이 커지면서, 자신의 게임 폭을 넓히기 위해서 좋아하지 않는 장르라도 평이 좋거나, 재미있어 보이면 도전하는 모습을 보여준다."
536,연두의 게임 방송 중 가장 큰 특징은 남들이 하지 않았거나 모를 법한 인 디 게임 똥 겜 을 알아 와서 해 줄 때가 많다는 점이다.
537,때문에 많은 시청자들이 항상 이건 무슨 똥겜이냐고 묻는다.
538,"유명하지 않은 게임이라서 시청자가 많이 안 나올 때도 있지만, 그런 마이너 함에서 묻어 나오는 매력이 연두 방송의 정체성이 기도 하다. 진성 게임 마니아인데 다 오래 게임 방송을 해서 방송에서 하지 않은 게임이 없다시피 해 게임 선정에 항상 골머리를 앓는다."
539,그래도 대세 게임을 반복하기보다는 시청자들은 잘 모르는 게임들을 용케 찾아 내 하는 것을 선호하는 편이다.
540,"그렇다 보니 인 디게임 개발자들이 자기가 만든 게임을 직접 찾아서 해 주는 것을 보고 감사 인사를 하러 오는 경우도 종종 있는 편. 게임 실력은 겁이 많고, 길치에, 시야도 좁고, 건망증도 심한 전형적인 겜못스 [27] 지만 아무리 어려운 게임이라도 근성을 발휘해서 결국은 클리어 해낸다."
541,"[28] 잘하는 게임으로는 둠 시리즈 [29], 닌 자 용 검 전 3, 콘트라 더 하드 코어, 스페랑 카, 소 닉 3, 크립트 오브 더 네크로 댄서, 앙 빅, Getting Over It with Bennett Foddy, 스페이스 채널 5: 파트 2 등이 있다."
542,물론 다른 게임보다 상대적으로 잘한다는 것을 염두에 두자. 한마디로 오래 한 게임이어서 고인물이 되었거나 외워서 하는 게임들은 잘한다.
543,[30] 하지만 반사신경이나 에 임 등 컨트롤 영역으로 넘어가면 상당한 겜못스력을 자랑한다.
544,아무래도 본인 말마따나 렌즈 껴서 시력도 안 좋아지고 채팅 창 소통해 줘야 되는데 다 도네
545,"리액션까지 해 줘야 해서 더 그런 듯. 보유 중인 게임기로는 PS4, PS Vita, 닌텐도 3DS [31] 가 있다.2017"
546,년 12월 들어서 닌텐도 스위치와 닌텐도 슈퍼 패 미 컴 (SNES) 클래 식 미니를 구입했다.
547,"2018년 2월에는 PS VR을 구매했고, 2018년 3월에는 PS2를 장만하는 등 시청자들에게 다양한 게임을 보여주려고 한다."
548,2018년 4월 21일에는 기존 PS4를 PS4 Pro로 변경했다.
549,7월에는 닌텐도 클래식 미니 패밀리 컴퓨터를 구입하고 9월에는 시청자에게 네 오지오 미니를 선물 받았다.
550,"이렇게 모인 게임기들은 방송이 아니더라도 동생들이 많이 즐기고 있다는 듯. 플레이한 게임 참조. 게임하기 전이나, 게임이 끝나거나 잠깐 쉴 때, 라디오 (IRL) 방송을 한다."
551,주로 일상에 있었던 사소한 일을 주제로 대화한다.
552,"본인 이야기나 가족 이야기나, 주변 사람 이야기 등등이 있다."
553,"사는 곳이 시골이다 보니, [32] 주로 시골 썰을 푸는데 시청자 수가 적었던 초기엔 단순한 썰 이었으나 시청자가 점점 늘어나면서 ' 시골 처자' 라는 이미지가 굳어져 버렸다."
554,생활상이나 환경을 시골 정경과 엮어서 놀리거나 서울 모습과 비교하게 된 것이 ' 연두 시리즈' 가 되어 밈으로 자리잡았다.
555,[33] 먹을 것을 굉장히 좋아해서 자주 이야기거리가 된다.
556,자신이 최근에 먹은 음식이나 인터넷에서 본 맛있어 보이는 음식 혹은 맛 집에 대해 자주 얘기한다.
557,크게 가리는 음식 없이 대부분 좋아하는데 고기나 회 같은 육류를 좋아한다.
558,"그러나, 요리는 정말 못한다."
559,"김치찌개를 끓이다 실패했을 정도이며 로제 리 조 또를 만들어서 동생에게 먹였더니, 동생이 급체해서 고생한 일화가 있다."
560,라면을 제외하고는 만드는 요리마다 다른 사람을 고통 받게 한다.
561,"[34] 또한 굉장한 괴 식가 라 물 라면을 좋아하고, 삼겹살을 초코에 찍어 먹고, 불 닭볶음 면에 케첩과 마요네즈를 넣고, 방어회를 전자레인지에 돌려 먹는 등 일반인이 생각하기에는 좀 이상 하다는 음식을 먹는다."
562,게다가 귀뚜라미까지 먹었다.
563,심지어 칼질마저 잘못된 모습으로 하고 있어 [35] 쫀 득이 와 합방하면서 지적을 많이 받았다.
564,과거에 음악을 좋아해서 그런지 종종 자신이 가진 음악 CD를 틀어 줄 때가 많다.
565,지금은 게임밖에 안 하지만 중학교 때 락 음악을 좋아했고 그 이외에 뉴 에이지나 재즈를 좋아했다고
566,한다.
567,요즘에는 인 디가수 노래를 많이 듣는다고
568,한다.
569,그래서 방송에서 노래를 부를 때도 인 디가수 노래를 많이 부른다.
570,"대표적으로 안녕하신가 영, 볼 빨간 사춘기, 가을방학, 제이 레 빗, CHEEZE 등이 있다."
571,음치에 박 치지만 음색이 이것을 커버 쳐서 고음이 아닌 노래는 잔잔하게 듣기 좋다.
572,이때 문에 새벽에 삘 이 받으면 10~20 곡씩 연달아 노래를 부르는 날도 종종 있다.
573,가장 잘 부르는 노래로는 안녕하신가 영의 인공위성이 있다.
574,그 외에 애니메이션에 대해서 자주 노가리감으로 삼는 편이다.
575,반면 TV 드라마 같은 건 안 봐서 그런지 정말 유명한 한국 연예인을 봐도 누 군지 모른다.
576,때문에 유행하는 개그맨이나 드라마에 대해서는 잘 이야기하지 않는 편이다.
577,[36]
