,sentences
402,현재는 트위치 내에서 노래를 부를 때 약간의 과한 숨소리가 들어 가도 뫄 창법이라고 불리울 만큼 상당히 유명 해진 밈으로 통하고 있다.
403,"머 임~: 간 애와 친해 지고 나서 생긴 말투. 뭔 가 의문점이 있을 때 쓰거나, ㅁ ㅇ ㅁ ㅇ의 변형 혹은 당황했을 때 주로 사용하는 용어이다."
404,"ㅇ ㄱ ㅁ ㅇ( 이게 뭐야): 조 디 악과 유사 우 결을 진행하면서 서로 추파를 던지는 모습에서 사람들이 질색하며 생긴 밈. 보통 우 결, 진결에선 달달 한 모습으로 ㅁ ㅇ ㅁ ㅇ( 뭐야 뭐야) 라는 단어가 주로 쓰이나, 이 유사 우 결에 선, 달 달하기보단 한 편의 코미디 쇼를 보는 듯한 모습으로 ㅇ ㄱ ㅁ ㅇ라는 밈이 쓰이게 되었다."
405,"마 재영 공 싶지: 마 뫄 와 재미있는 영상을 공유하고 싶다면 지금입니다의 줄임말으로, IRL에서 영도를 키기 전에 마 뫄 가 항상 하는 말이다."
406,샤샤샥: 마 뫄 와 코렛트가 배틀 그라운드 합방을 하던 도중 코렛트가 벌레 짓을 했을 때 만든 밈. 벌레가 기어가는 소리라고 한다.
407,코 렛트 님 샤샤샥이라고 한번 해 보실래요?
408,- 샤샤샥- 그 거 벌레 기어가는 소리에요 바리에이션으로 코샤샥과 뫄샤샥이 있다.
409,"선생님: 트수들이 가끔 씩 마 뫄를 지칭할 때 쓰는 단어. 예전 교생 실습을 나간 경력도 있고, 국 교과이기에 트수들이 선생님이라고 지칭할 때가 있다."
410,꼰 뫄: 꼰대와 마 뫄의 합성어. 본인이 직접 선비 기질이 있다고
411,"언급하였고 스스로 꼰대라고 지칭하며, 동생 스트 리머들에게 유사 꼰대질을 하는 모습으로 꼰 뫄라는 단어가 탄생하였다."
412,"트수 바보 : 언제부터인가 방종 직전에 마 뫄 가 말하는 마지막 한마디가 된 단어. 이 단어를 듣고 트수들은 "" 마 뫄 바보 ""를 채팅 창에 치려고 하나, 전송을 누르려 하면 이미 채팅 창은 이모 티 콘 전용으로 바뀌어 있기 일쑤다."
413,살인 뫄: 살인 마와 마 뫄의 합성어. 게임 플레이 때 민간인 NPC를 아무렇지도 않게 죽이고 태연하게 구는 모습이 나올 때 쓰인다.
414,  자 세한 내용은 마 뫄/ 방송 역사 문서를 의 번째 문단을의 부분을 참고하십시오.
415,마 뫄의 방송 시청자층은 트위치의 여러 팬 덤 중에서도 굉장히 기이한 성향을 가진 팬 덤으로 손꼽힌다.
416,마 뫄는 상술했듯 트위치 내에서 여러 밈으로 유명하다.
417,"그 이유는 시청자들의 팬 영상 도네 하나하나의 파급력이 어마어마하기 때문. 생방송이 있는 날이면 거의 항상 팬 영상이 만들어 지며, 긴 휴 방 후에는 정말 쏟아지듯이 밀려 들어온다."
418,마 뫄 방송의 팬 덤은 하나의 문화라도 되는 양 팬 영상을 공장에서 물건 찍어 내듯 뽑아내는데 이를 마 뫄 방송에서는 ' 자기 개발' 혹은 ' 뒤틀린 사랑' 이라고 일컫는다.
419,"마 뫄의 주요 밈인 ' 똥 꾸멍 개론', ' 뫄 토 바이', 'DJ 항문 킹' 모두 마 뫄의 행실에서 비롯된 것이기에 마 뫄의 평소 방송에서의 말투, 행동 등이 특이 함의 정점을 찍었기 때문이라 추측하는 사람들이 많다."
420,일반적인 밈의 생산 방식 은 핫 클립들이 가공되어 팬 영상으로 만들어 지고 그 영상들이 퍼져 나가 하나의 밈으로 정착하는 것으로 이뤄 진다.
421,이처럼 마 뫄의 방송 상에서의 모습 중 재밌는 부분이 있다면 다음날엔 관련된 영상이 만들어 져 있다.
422,급기야 마 뫄의 노래가 춤추는 영상에 합성되어 원곡자에게 보내지 까지 했다.
423,한 동안 마 뫄 팬 덤 대내외적으로 불었던 팬 영상 중심의 자기 개발 열풍은 한풀 꺾인 상태이다.
424,다만 과거에는 마 뫄 팬 덤의 규모에 비해 영상이 많이 생산되었던 측면이 커서 그렇지 현재도 팬 덤의 규모에 맞게 자기 개발은 이루어지고 있다.
425,현재 팬 덤은 유입이 줄긴 했지만 알짜 배기만 남은 상태. 스트 리머 본인도 현재가 더 편하다고
426,언급했다.
427,"또 한 팬 덤은 휴방을 해도 숨을 참는 게 전부 일 정도 죽음으로 기다린다로 스트리머를 존중해 주는 문화가 형성되어 있어, 다른 방에 있다가 온 시청자는 이에 대해 놀라는 경우가 있다고"
428,한다.
429,그리고 트게 더 자체도 상당히 건전한 편. 마 뫄 트게 더 게시판에 자신이 한 게임을 정리한 글이 있습니다.
430,"이하에서는 리스트를 그대로 옮겨온다 기보다, 특정 포인트를 좀더 자세히 해설하는 것을 원칙으로 합니다.1"
431,"개월 이상 방송의 메인 컨텐츠로 이용된 게임은 별도 항목으로 분리하고, 단기간 플레이 후 종료한 게임 컨텐츠는 기타 항목에 정리합니다."
432,"기타 게임류는, 유 튜브 채널에 동영상이 존재하거나 인지도가 높은 게임 위주로 정리합니다."
433,첫 방송일 기준으로 정리하여 기록 바랍니다.
434,"방송 초기에는 떨리는 목소리, 지나친 숨소리, 괴상한 완급조절과 미친 애드 리브 탓에 엄청난 음치로 여겨 졌다."
435,한국 트위치 3대 음치로 꼽히기도 했었다.
436,"[15] 숨소리가 매우 두드러지는 마 뫄 특유의 창법은 뫄 호흡, 뫄 창법 이라는 이름으로 밈이 되었는데, [16] 이는 화제성이 컸던 여러 밈 들 가운데서도 오랫동안 생명력을 유지하며 지속적으로 시청자 유입을 만들어 낸 일등 공신이었다."
437,그런 데 2019년 상반기 방음 부스를 설치한 이후 방송 중 노래하는 빈도가 늘고 ' 잘 부른' 노래의 비율이 급증했다.
438,이에 마 뫄를 음치로 알고 유입된 시청자들이 ' 마 뫄 님 음치 아니었어요?
439,' 하며 충격받는 모습이 채팅 창에 자주 나타났다.
440,"이러한 변화에 대해 본인은 노래 방송을 오래 하다 보니 적당한 창법을 익혔기도 하고, 노래를 재미있게 불러야겠다는 강박관념이 옛날보다 줄었기 때문이라 언급한 바 있다."
441,"이제는 뫄 호흡, 뫄 창법을 일부러 하려고 해도 힘들 것 같다고"
442,"하는데, 여기에는 발 성의 변화와 함께 옛날보다 목 상태가 나빠진 탓도 있는 듯하다."
443,"창법이 정착된 2020년 현재, 마 뫄는 기본적으로 호흡이 많이 섞인 가벼운 창법을 구사한다."
444,음역 대가 상당히 높아 최저 1 옥타브 라에서 최고 3 옥타브 라~ 시(! )까지 올라간다.
445,이 정도 음역 대면 너무 높아서 부르지 못하는 노래는 적어도 대중 가요에는 거의 없다고 볼 수 있다.
446,그러나 원곡보다 더 옥타브를 높여 버리면서 터지는 경우도 종종 있다.
447,본인이 감당할 수 없는 음역대로 올라가면 이성을 내던지는 창법을 보여준다.
448,"한편 마 뫄는 노래 관련 영상 클립은 철저히 내수용으로 관리하고 수출을 금지하고 있는데, 이는 노래 클립 갑 분 싸 수출로 고통 받은 경험이 많기 때문이다."
449,"과거에는 마 뫄 트위치에 노래 방송 다시 보기와 클립이 남아 있어 생방송이 아니어도 마 뫄의 노래를 들을 수 있었으나, 트위치 저작권 대란 이후로는 사실상 생방송 직관이 유일한 방법이다."
450,[17] 2019년 8월 31일 팻 두가 커버한 조매력 - Like That에 마 뫄 가 캐릭터 보이스로 깜짝 출연했다.
451,( 링크) 통 조림 없냐
452,옹 현재 유일한 소통 창구는 뫄게 더이다.
453,[25] 스트 리머 본인도 관리에 신경을 많이 쓰고 있다.
454,배경도 종종 변경하고 올라오는 글들도 매일 매일 체크하면서 댓 글과 추천을 자주 남기는 편이다.
455,"댓 글을 달지 않더라도 글 내용은 모두 확인하는 모습이 여러 차례 확인되었고, 가끔 확인이 밀린 경우 생 방 중 트게 더 글을 읽는 것 자 체가 컨텐츠가 되기도 한다."
456,"일명 트게 더 탐방. 이 때는 접속자, 글리젠이 말 그대로 폭발한다."
457,"무엇보다 방송/ 휴 방 공지가 트게 더를 통해 올라오며, 불규칙한 방송 패턴 상 공지가 올라올지 어떨지 조차 확실하지 않기 때문에 24 시간 대기 타는 인원이 상주 중으로, 이들을 보통 존 버단 이라 한다."
458,"덕분에 팬 덤의 크기에 비해 트게 더 활동이 활발한 편이며, 각종 팬 아트와 팬 영상 또한 트게더에 먼저 올라오는 경우가 대부분이므로 과거의 팬 작품류를 열람하기에도 좋다."
459,이외 트수가 개인적으로 개설한 디시 인사이드 마이너 갤러리가 있었다.
460,"마 뫄 본인은 일 년 이상 존재를 모르고 있었으나 합방 중 타 스트리머의 제보로 확인, 관리가 안되는 커뮤니티의 존재를 껄끄럽게 여겨 직접 매니저 자격을 얻은 후 폐쇄를 신청했다."
461,2019년 7월 23일 완전히 폐쇄되었다.
462,마 뫄의 다양하고 유용한 밈으로 팬 영상을 만드는 걸 자기 개발이라고 한다.
463,매우 편집하기에 유용한 밈이 많아서 편집 영상들도 굉장히 고 퀄리티이며 하나같이 꿀 잼을 보장한다.2019
464,"년 마 뫄 유 튜브가 활성화된 이후로는, 수다 영상 중에 팬 영상이 다수 포함되고 있다."
465,엉덩이 씰룩씰룩 - 방송 중 도 네이션으로 JH Lee의 bad touch 라는 EDM 노래가 나오자 실제로 춤추면서 부른 의태어 마 뫄- DJ HangMoonKing - 가장 많이 도 네이션 된 편집 영상 [26] 각종 Meme 영상 뫄 이 키- 트뫄 이 스슈 파트 파 디 뫄- 뫄 샤벳 원곡자에게 보내진 곡이다 ...3만 팔로 워 기념 영상 똥구멍 아 사랑해 [27] - 마 뫄의 대표 밈 중 하나마 뫄 동기 부여 영상 - TED 강연의 한 장면을 따서 마 뫄 가 똥구멍 강의를 하는 것처럼 편집한 영상. 이 밈이 퍼지게 된 시발점 [28] 리 믹스 - 밈이 다양한 나머지 리 믹스들도 굉장히 다양하게 만들어 진다.
466,뫄 벤 져스 ( 부제: 똥구멍 아 사랑해) - MCU의 어 벤 져스( 마블 시네마 틱 유니 버스) 테마 곡을 리 믹스한 영상. 부제대로 똥구멍 아 사랑해 밈으로 가사를 만들고 뫄 토 바이 밈 속 뿌아 아아 아 앙 소리를 피치조절해 멜로디와 반주를 만들었다.
467,"뫄 토 바이 협주 곡 제 1번 - 차이 코프 스키의 피아노 협주곡 1번을 뫄 토 바이 밈과 리 믹스 한 버전. 뿌아 아아 아 앙 소스로 호른과 현악의 멜로디를 만들고 ASMR을 집어넣은 형식, 참고로 배경으로 깐 연주음 원은 피아니스트 조성 진의 차이 콥 스키 콩쿠르시절 17 살 때 연주. 뫄 루 토 치루 전 ost 솟구치는 분노 - 나루토 질풍 전 ost를 기반으로 그동안 마 뫄 가 보여준 드립과 리액션 등을 종합 선물 세트처럼 엮어 만든 리 믹스 곡. 쇼 미 더 뫄니 SeeLook - 마 뫄 (Remix By. 갉갉) - 뫄 토 바이 와 씰룩씰룩 을 기반으로 만든 EDM 리 믹스 곡. DJ 항문 킹에 이은 리 믹스 명곡 마 뫄 성 드라 큘 라 창월의 똥구멍 - 똥구멍을 사랑하세요"
468,"클립을 이용한 리 믹스, 모티브는 악마성 드라 큘 라 창월의 십자가, 도중에 보스 몹중 하나 인 아그니도 나온다."
469,감성 노동요 응 아 니야 리 믹스 - 중독 적인 비트와 몽환적인 분위기가 돋보이는 2019년 상반기 히트 작. 여러 다른 스트리머에 의해 피 쳐 링 되기도 했다.
470,감성 노동요 MMN [ 마 뫄 님] - 메일 단의 트롤을 감성으로 승화한 수작 힘들 때 힘이 되어 줄 영상 - ' 괜찮아요
471,"' 로 알려 진 영상. 그냥 보면 눈물이 맺힐 것 같은 서정적인 영상이지만.. [29] 마 뫄 응 프리 스타일 - 마 뫄의 랩을 고급스런 키네틱 타이 포 그래피로 표현한 영상. 랩 파트는 편집이 아니라 생방송 중 시청자의 끈질긴 요청에 즉석에서 라이브로 해낸 것이다.. 더빙 및 각종 패러디 내가 아는 스트리머가 교생 일리가 없어!!! - 마 뫄 방송 중 한 시청자가 음성 도 네이션으로 예고편처럼 패러디한 걸 영상으로 만든 버젼내가 아는 교생이 스트 리머 일리 없어( 뫄 사부 일체) [30] - 영화 투사 부 일체의 한 장면을 패러디 한 것으로, 마 뫄 가 교생 선생님이란 점을 이용한 패러디 영상. 벽람 항문 - 마 뫄의 갖가지 밈들을 이용해 패러디한 영상, 더빙 퀄리티가 대박이다... [31] 뫄 당거래 - 무려 마 뫄의 극찬을 받은 영상.. 마 뫄 가 직접 영상을 틀어 시청자들과 함께 다시 보았을 정도. 뫄 누 야샤 - 뫄 당거래를 제작한 유튜버의 자기 개발 영상이다."
472,"밤새도록 마 뫄 생각해 - 마 뫄 팬 층에서 흔치 않은 여성팬이 제작한 헌정 곡. 풋풋하고 편안한 보이스의 노래. ( 원곡: TOKOTOKO - 밤새도록 널 생각해 Sing & Movie & Mix: 나 예 ( @na _yea3)) 항문 오브 프리즘 위 플래쉬 - 똥구멍 사랑을 전파하는, 마 뫄의 참된 교육자 모습을 볼 수 있다."
473,마 뫄 걔 세 - 마 뫄 방송의 여러 밈들을 모아 부른 랩이다.
474,"뫄 시로 월드 추적 뫄 스쿨 오브 뫄 뫅 소리의 형태 마 뫄 의정원 마 뫄아 나 존스 뫄라 기공원 더 마 뫄 방송 중 여러 차례 오버워치를 보여 주기 위해 방송을 시작했다는 언급을 했으며, 오버 워치 열기가 다소 가라앉은 2019년에 까지도 최소한 오버워치만큼은 꾸준히 플레이하려 노력할 정도로 게임에 애착이 있다."
475,티어는 마지막으로 진행한 배치 기준으로 골드로 항목에 있는 게임 중에 가장 높다.
476,실제로도 방송용 게임 중에 상대적으로 이해도가 높은 모습을 보여주었다.
477,"다만 생방송 중에는 방송에도 신경을 쓰는 탓인지 시야가 좁아 져 오는 실수를 종종 저지르고, 그에 이어 멘 붕 하는 모습도 보인다."
478,덕분에 휴 방 중 혼자 쌓은 경쟁 전 점수를 생방 중에 깎아 먹는 비극이 반복 중. 새 시즌 배치 결과 8승 2패 2296점으로 골드로 또 다시 배치 되었다.
479,"특히 메 르시로는 상황에 따라 적절히 버프, 힐, 부활을 활용과 상대방이 설 치한 오브 젝트 들을 신속하게 제거하는 모습, 훌륭한 생존능력을 보여주었다."
480,디 바로도 좋은 모습을 보였다.
481,메 르시와 함께 가장 잘 다루는 영웅이라는 평가가 지배적이다.2018
482,"여름 하계 스포츠 스트 리머대전에 우 왁굳, 탬 탬버린과 함께 BMW 팀( 버린, 마 뫄, 왁굳 )으로 참여했다."
483,"첫 번째 대규모 합방으로 주목을 받았고 마 뫄 본인도 대단히 고민하며 참여를 결정했지만, 최종 순위 최하위로 만족해야 했다."
484,전반적인 활약은 나쁘지 않았지만 첫 참여라서 인지 두 명의 초대형 스트 리머 사이에서 다소 어색해 하는 모습이 아쉬웠다.2018
485,"오버 워치 환상의 겨울나라 스트 리머 대전에서 경쟁 전 중 아 나의 힐, 힐 밴, 수면 총, 나노 강화제의 좋은 에임과 센스로 시청자들과 빅 헤드, 미로 가 칭찬하며 놀라워했다."
486,"공방 링크 2019 4 월 오버 워치 기록 보관소 스트 리머 대전에 빅 헤드 팀 일원( 햇살살, 머 독, 마 뫄 )으로 참가하였다."
487,"팀 명 머 할 마. 한 번도 폭풍의 서막을 플레이해 본 적 없다는 발언으로 팀원은 물론 시청자들의 등골을 서늘하게 만들었으나, 오버 워치 공방 불패 빅 헤드의 훈련으로 거듭 나 해설진들에게도 좋은 평가를 받으며 고 득점으로 종합 1위를 차지했다."
488,"플레이 내적인 모습은 물론, 그동안 좀처럼 극복하지 못한 합동방송 울렁 증을 상당히 떨쳐 낸 듯한 점이 고무적이다."
489,영상 배그 플레이 시간은 400시간 가량 되며 방송 초기 주력 컨텐츠이기도 했다.
490,솔로보단 랜덤 듀오나 랜덤 스쿼드를 자주 한다.
491,그중에서도 랜덤 듀오를 선호하며 승리보다는 컨셉 중심의 플레잉에 무게를 두고 진행한다.
492,"( 아줌마, 어린아이, 외판원, 조직원, 학생 등....) 컨셉을 잘 맞춰 주는 상대를 만나는 날엔 그야말로 캐미가 폭발하여 수 많은 걸작 클립을 남겼다."
493,"다만 이런 플레이는 상대에 따라서는 방송이 아예 진행이 안 될 위험도 존재하는데, 실제 2018년 말 랜덤 듀오 중 연달아 냉소 적인 팀원과 매치되어 곤란을 겪은 후에는 상당히 내상을 입은 것으로 보인다."
494,이후 2019년부터 는 배 그를 안 한다고 해도 무방하다.
495,배그 듀오를 통해 재밌는 모습을 많이 보여줬기 때문에 아쉬워 하는 팬들도 많다.
496,"랜덤 듀오 영상 2018년 10월 5일 가 그의 판짜기를 통해 탬 탬버린과 배그 듀오를 진행, 시청자들에게 큰 웃음거리를 선사했다."
497,"평소 듀오, 스쿼드 팀원에게 구박 받는 게 일상이 던 탬 탬버린이 마 뫄를 제어하지 못해 쩔쩔매는, 유니 크한 영상이다."
498,"영상 1 영상 22019년 6월 16일 거의 8개월 만에 잡힌 합방으로, 전설의 합방이다."
499,"류 으 미, 악녀, 투보, 나나 양, 양파 깡, 양 아지와의 합방으로 류으미가 주최했으며, 주제는 배 틀 그라운드에서 토크쇼 형식으로 제 5의 멤버를 구하는 컨텐츠였다."
500,"하지만 역시나 류으미의 컨텐츠답게 시원하게 망했고 열심히 진행하려는 류으미와 그걸 방해하는 악녀와 투보의 케 미가 서로 맞물렸다, 많은 시청자의 고막은 살아남지 못했다."
501,"그리고 최종결과는 나나 양, 양파 깡, 양 아지, 마 뫄 4명이 돌아가면서 합방하기로 결정. 생각 외로 매운맛은 거의 없었던 합방이었다."
502,마 뫄는 이때 다른 사람에 뒤처지지 않는 입담을 자랑하며 찐 마 뫄 에서 벗어난 모습을 보여주어 많은 뫄 청자들을 눈물짓게 만들었다.2019
503,년 09년 02일 오랜만에 배 그를 켰다.
504,시작은 시청자 참여의 컨텐츠로 채팅 창에서 랜덤으로 시청자를 뽑은 뒤 솔 큐를 진행하며 그 시청자의 훈수대로 행동하는 컨텐츠를 진행하였다.
505,"이후 조 디 악, 간 애, 만득과 4 인 스쿼드를 진행하였고 많은 명장면을 만들어 냈다."
506,부엉이 메타 2019년 09년 17일 김 진우 주최의 대규모 배그 내전에 참여 하였다.2019
507,년 11월 13일 배 그 솔 큐를 켰다.
508,배그 솔 큐였음에도 의외로 저격이 없어서 나름 양호한 성적으로 마무리 했다.
509,사실 중국 서버에서 하였기에 그랬다고
510,한다.2020
511,년 3월 30일 훈수 배그 2 탄을 하였으나.. 너무 나도 많은 저격으로 인해 중도 포기 탈출했다.2018
512,년 7월 10일부터 새롭게 시작한 게임. 공식 전적 사이트에서 나오는 수치가 좋은 편이 아님에도 [33] 수치 외적으로 자신의 실력은 뛰어나다 생각하는 듯하다.
513,분명 샷 발이 나쁜 편은 아니지만 [34] 맵을 헤매는 경우가 잦으며 플레이 중에 무서워하고 놀라는 모습을 자주 연출한다.
514,판수가 늘어날수록 고인물들을 만나는 빈도도 늘어나면서 총 한 발 쏘지 못하고 죽는 상황이 반복되자 멘 탈이 터져 버리기도 했다.
515,전체적으로 패배하는 경우가 많지만 드문드문 캐리를 해내는 모습도 보인다.
516,냉정하게 레 식 플레이 수준이 질적으로 높지는 않다.
517,그러나 대다수의 시청자들은 마 뫄 의 잘하는 모습보다는 게임 중에 자연스럽게 나오는 특유의 리액션과 드립을 더 즐기고 마 뫄 본인도 레 식에 푹 빠져 있기 때문에 시청자와 마 뫄 둘을 모두 만족 시킬 수 있는 새로운 게임이 발견될 때까지 주력 게임 컨텐츠가 될 듯 하다. 스텟이 좋은 편이 아닌 것으로 전술되어 있지만 사실은 나쁜 편도 아닌 1인 분은 하는 수준이다.2018
518,년 8월까지 여러 차례 방송 컨텐츠로 진행했으나 9월 이후로는 사라짐. 2019년 들어서 레인 보우 식 스는 접었다고
519,보아도 무방하다.
520,"실제로 2019년 들어서 레 식을 하자는 시청자들의 말에 레 식을 하면 멘트를 못하며, 혼자 조용히 하는 게임이라고 못을 박으며, 향후에도 레 식을 진행할 가능성은 매우 희박한 상태이다."
521,주로 쓰는 챔피언은 럭스이다.
522,"스킨은 미드에 갈 때는 원소 술사, 달빛 여왕 럭스를 끼며 바 텀에 갈 때는 별 수호자 럭스를 낀다."
523,"[35] 탱 챔프보다는 딜 챔프, 근거리 챔프보다는 원거리 챔프를 선호한다."
524,상대를 놀리면서 플레이하는데 예를 들자면 ' 머요
525,ㅡㅡ OO 님 불만 있으신가요?
526,"', ' 지금 아파서 아무것도 못하죠?"
527,"', 'OO 님 조심하세요"
528,저 완 죤 쎄다구요
529,큭 큭..' 이라고 말한다 든지 갑자기 가만히 있다 웃음 키를 누르고 귀환 모션을 계속 캔 슬하는 등 정신공격을 한다.
530,하지만 라인 전이 발리고 죽는 경우에는 샷 건을 치거나 사자 후를 지르는 등 분해한다.
531,롤 방송을 할 때 방제에다 ' 나의 ' 한계' 는 어디까지 일까..? 나의 【 재능】 이 두렵다..' 등 중 2 병스러운 말투를 적어 놓는다.6
532,년 전에도 롤을 해서 실버까지 갔으나 해킹 당해서 계정이 정지됐다.
533,그래서 지금은 새로 계정을 파 시작하고 있다.2018
534,년 5 월경에 배치고사를 완료 새 계정도 실버 4에 안착했다.
535,배치 이후에는 주로 랭크보다는 일반게임을 위주로 돌리는 편. 최근에는 좀 더 다양한 게임을 방송에서 플레이 함에 따라 롤을 하는 횟수는 확연히 줄어들었다.
536,하게 되더라도 2~3 판정도 일반게임 돌리는 정도. 그러다 날 잡고 오랜만에 랭크게임을 진행했으나 연패를 기록하며 실버 5로 강등 당했다.2019
537,년 9월 5일 격 전 모드를 위해 랭크 배치고사를 진행으며 브론즈 2를 기록했다.
538,이후 2019년 9월 6일 격 전 모드 참가를 위해 격전 팀을 만들었다.
539,건전지 TOPJGLMIDBOTSUP 삐 부 서울역맛 집 추천 좀 간 애 샌 즈 티비 구독 문 상 블 개 바닐라 와 퍼 이 춘향이 춘향이 오 마 뫄 정신 차려 김 마 뫄 2020년 07월 04일 조 디 악의 도움으로 애 쉬를 배우게 되면서 드디어 실버를 찍었다!
540,이후 07월 07일 애 쉬와 바 루스를 쓰게 되면서 실버 3으로 승급했다.2018
541,년 2월 가 그와 합방으로 마크를 처음 접한 순수 마린이. 첫 방송 때 정말 아무것도 모르는 상태에서 시청자들의 연이은 거짓말에 계속 속아넘어가는 순진한 모습으로 큰 웃음을 선사했다.
542,"이후 오랫동안 다시 꺼내지 않다가 2019년 생일 기념 방송으로 마인 크래프트 케이크 집 만들기를 했으며, 영상 2019년 4월 쉐이 더 장착을 계기로 다시 마크 방송을 했다."
543,"트수들의 스파 르 타 식 교육으로 서서히 마린이를 벗어나는 모습을 보이며, 본인도 마크에 점차 흥미를 느껴 종종 가져올 계획이라 밝혔다.2019"
544,"년 7월 3일, 스트 리머 강 지가 주최한 포켓 몬 마인 크래프트 대규모 합방에 참여. 강지, 이 춘 향, 마 뫄, 페뇨, 꽃 핀, 솔빈, 쁘 허, 리 타, 삐 부, 김 박사, 코시, 액 시스 마이 콜, 예 아, 코아, 봄 수, 견 자희, 악녀, 류 으 미, 투보 등 많은 스트 리머들이 참여했다."
545,일 주일 간 서버 진행 후 상금 50만원을 걸고 포켓 몬 대전을 개최했다.
546,"초반 투보, 류으미의 가이드를 통해 빠르게 서버에 적응하였으며, 견 자희, 꽃 핀, 감 블러 등과 많은 명장면을 연출했다."
547,서버 종료일 아쉬움에 역대 급 울음을 터뜨려 스트 리머 사이의 화제가 되었다.
548,포켓 몬 없이는 살아갈 수 없는 몸이 되었다고
549,한다.
550,"게임 컨텐츠로서 만이 아니라 방송 형태 면에서도 큰 전환점이 된 이벤트로, 이 합방 이후 합방의 빈도가 상당히 늘어나게 되었고, 스트 리머 본인도 합방에 잘 적응 하는 보습을 보여주며 여러 스트리머와 좋은 케 미를 보여주게 되는 시점이 된다.2019"
551,년 8월 달부터 블 개의 마인 크래프트 서버에도 참여. 간 애와 같이 바닷가에 도박장을 만들었다.2020
552,년 1월 진행된 포 포 서버 시즌 2에 다시 참여했다.
553,대회 당일 8 강에서 조 디 악을 만 나 초반에 몰드류의 일격 필살로 그란 돈을 잡아내는 등 나름 기점을 잡았으나 또 8 강에서 아쉽게 패배한다.
554,이후 마인 크래프트에서 류으미나 악어 크루의 합방을 조금씩 진행하고 있다.2020
555,년 4월 26일 경 빅 헤드의 양 빅 서버 시즌 2에 조 디 악과 함께 합류하였다.
556,맡은 게임은 리그 오브 레 전 드이며 소환 사의 협곡 맵을 만들고 맵 안에서 실제 게임 플레이가 가능하도록 구현도 해 두었다.Human
557,: Fall Flat: 2018년 4월 8일 가 그와 합방으로 첫 방송. 당시 영상 정신 나간 케 미를 선보이며 좋은 평을 받았다.
558,다소 난해한 물리 게임적인 요소가 있어 컨트롤이 어려운 게임에 속하는데도 어렵지 않게 적응하는 모습을 보였다.
559,"스팀 평가에서 확인할 수 있듯 기본적으로 멀티 플레이에 적합한 게임이라, 마 뫄 방송에서는 드물게 방송에 등장 시 시청자 참여를 기대할 수 있는 게임이 기도 하다. 이후로 신규 컨텐츠가 추가 되면 종종 방송에서 플레이하곤 한다."
560,"2018년 12월 13일, 2019년 5월 17일 방송에도 등장. 서버 랙 때문에 시청자들이 방에는 들어갔는데 인 게임에서 안 보여 참여하지 못해서 울었던 건 정말 꿀 잼이었다."
561,친 없찐 뫄 메이 플 스토리: 2018년 7월 8일부터 메이플을 시작했다.
562,직업과 캐릭터를 선택하기 위해 메이 플 캐릭 및 직업 소개 영상들을 보았는데 주로 화려한 광역 스킬을 갖고 있는 캐릭터에 와 너무 머 시 써!!!!' 라는 리액션과 흥미를 보였다.
563,이후 시청자들의 조언과 본인의 취향을 취합해 결정한 캐릭터는 아크. 스킵 없이 초반 중 2 스러 운 스토리와 대사를 소리 내 어 읽었는데 묘하게 목소리와 잘 어울리는 모습을 보였다.
564,본인의 아바 타를 꾸미는데 15만원을 사용하였다.
565,무려 총 15 시간 방송 끝에 메이 플 방송 단 두 번만에 199를 찍는 근성을 보여주었다.
566,하지만 이전에 시청자들이 보인 반응과 단순 사냥 만을 반복하는 메이플의 특성상 게임 방송 컨텐츠로는 부적합 하였다고
567,판단하였는지 이후 메이플을 하게 되더라도 방송 안할 때 나 할 듯 하다고 밝혔다.
568,이후 언급한 바에 따르면 방송하진 않았지만 5차 전직에 성공했다.
569,방송은 안 해도 꾸준히 플레이하는 듯 .2019 년 8월 1일 새로운 서버인 스카니아에서 패스 파인더로 플레이 했다.
570,"이번에도 아바 타를 꾸미는데 20만원을 쓴 건 덤. 초반엔 스토리 모드로 진행했으나, 본 마을이 나오자마자 가챠상자를 좋아하는 마 뫄 답게 엄청난 양의 치장성 랜덤 박스를 개봉했다."
571,결과는 망했다고..
572,넥 슨 본사에 창문 한 개 붙여 주었다.
573,첫날 테라 버닝의 도움으로 레벨 130을 찍었다.
574,아웃 라스트: 2018년 8월 26일 방송. 가 그와 내기에서 진 벌칙으로 받은 공포게임이다.
575,워낙 유명한 게임인데 다 방송 전 심하게 긴장하는 모습을 보여 역대 급 절규방송이 되지 않을까
576,"기대를 모았지만 미리 각오를 굳혀서 인지 상상 외로 비교적 담담하게 진행, 미션을 완료했다."
577,"적들보다 오히려 중간에 튀어나온 벌레들에 더 놀란 것이 아닐까 싶을 정도. 의외로 강심장 인지도. 영상 컵 헤드: 2018년 11월 13일 첫 방송. 슈팅, 탄막 액션에 경험이 별로 없던 마 뫄 가 마음 단단히 먹고 시도한 게임이다."
578,그러나 극악한 난이도의 명성에 걸맞게 초반부는 OME의 연속. 끊임없이 이어지는 비명과 샷 건의 향연이 되었다.
579,"방송 한 번마다 보스 하나씩 클리어하는 것으로 계획, 차근차근 진행하여 13회 차인 12월 16일 장장 한 달 만에 엔딩을 보았다."
