,sentences
395,"게임 도중 상대 편들 로부터 핵이라는 얘기를 들었고, 상대편에 군림 보가 있어서 군림보 방송을 다시 보기 했더니 게임 중반부터 핵이라고 확신을 하며 ' 핵새끼', ' 핵이다', '2 층 핵' 이라 브리핑을 했다는 것이다."
396,"그로 인해 본인은 유저와 시청 자로부터 핵 사용자로 기정사실화 되어, 억울하다는 입장으로 본인의 본계, 부계 3개의 배 틀 태그를 모두 공개하고, 본인의 경쟁 전 플레이 영상을 해명 영상 이라 하며 함께 업 로드 하였고, 군 림보 측의 방송에 대하여 강하게 이의를 제기 하였다."
397,"해 당 글의 댓 글에서는 글쓴이를 억울 하다며 동조하는 입장과, 핵 사용에 대한 해명이 부족하다며, 군 림보 측을 두둔하는 입장으로 대립하였다."
398,이에 대해 군림 보는 위의 최초 영상 및 글에 대해 ' 플레이 했던 당시의 입장과 변함이 없다' 고 글을 써서 답변했다.
399,"하지만 그에 대한 근거가 ' 인 벤 은 내가 무명시절 여론 몰이를 해서 나에게 피해를 입혔던 곳' 이라는 이유로 무시했다는 점, 자기가 그렇게 싫어하던 여론 몰이를 통해 타인을 근거 없이 비방하는 것을 자신도 똑같이 하고 있다는 평 [115] 이 많다."
400,"해 당 유저는 군 림보 측의 글과 자신을 핵으로 몰아가는 유저들에 대해 크게 반발하였고, 인 벤 러 한명이 의심 받은 유저의 집에 찾아와서 컴퓨터 부팅, 프로세스 확인, 마우스교체, 손 캠이 포함된 2차 해명 영상을 촬영하여 업 로드 하였고, 군 림보 측에서 불복 시 군림보 집에 찾아가서 증명하겠다 하였다."
401,"해 당 영상을 본 많은 유저들은 "" 실력이 대단하며, 핵이 아닌 걸 확신한다"" 는 반응이 많고, 군림보의 유 튜브 최근 영상에 즉각적인 답변을 요구하는 댓 글이 상당히 올라오고 있는 상태다."
402,[116] 위 댓 글 항의에 대해 위와 같은 댓 글을 남겼다.
403,다음날 군림 보는 방송에서 당사자와 얘기가 끝났다고
404,하며 따로 글이 올라올 것이라고 했다.
405,"그날 저녁 ' 즐 겜 유저 시준' [117] 과 군 림보의 입장 글이 각각 인 벤 과 유 튜브를 통해 업 로드 되었고, 서로 1시간 가량 허심탄회하게 통화를 하면서 당사자들의 오해를 풀고 진심으로 사과를 하였다는 내용이다.7"
406,월 30일 업 로드된 유 튜브 영상에서 한 꿀꿀 단 분이 미니 10 킬 선 입금 미션으로 10만원이라는 상당한 금액을 도네
407,"해 주었는데, 그 직후 에땁이 나오자 바로 미니를 버리고 에땁을 먹은 후 플레이 했다."
408,( 해당 영상은 삭제되었다) 게임이 끝난 후 이 확인 차 ' 미니 ㅅ ㅅ 하셨나요
409,' 하고 묻자 당당하게 에땁 먹고 1등 했다고
410,대답하고 다시 한번 ' 미니 10 킬 못했다는 걸 돌려 말하시당
411,하게 에땁 먹고 멋지게 치킨 먹었다는 대답을 하는 등 10만원 먹튀가 잘못된 거라는 생각 자체가 없는 모습을 보여주었다.
412,"유 튜브에는 그 판 후에 이 용인해 준 장면은 올라오지 않았고, 지적 댓 글이 많이 달렸다."
413,[118] 뒤늦게 올라온 해명 댓 글에서 먹 튀나 태도에 대한 사과 나 자신의 잘못을 언급하는 내용은 전혀 없이 ' 생 방을 조금이라도 보는 분들은 오해할 수 없는 내용이다' ' 유 튜브 편집 조심하겠다' 등의 문구를 남겼다.
414,"물론, 유 튜브는 실제 생 방과는 확실히 얻을 수 있는 정보가 적으며, 일부 오해가 있기도 하였다."
415,다음 영상에서 사과 문을 게시하고 해당 영상을 삭제하였다고
416,통 지하였다.
417,초창기에는 이것 저것 많이 부족한 면을 보였다.
418,"심지어 첫 킬 을 했던 판을 유 튜브에 업 로드할 지경. 관련내용 하지만 최근 배틀 그라운드 방송에 자신감을 보이고, 침착한 샷과 어중간하지만 확실하다 고 짐작되는 상황 판단 능력을 통해서 우수한 성적을 내는 중. 초창기 사람이 많이 떨어지는 지역을 상당히 기피하며 오래 살기 위한 노력을 한 데에 반해, 실력이 붙기 시작하자 밀 베, 포 친 키를 주로 가서 킬 을 여럿 해내고 유유히 떠나는 여유로운 모습까지 보여주고 있다."
419,그리고 본인도 해당 게임을 유유히 떠난다.
420,"[45] 배틀 그라운드 방송 초기 시절 크게 게임의 발소리나 플레이에 집중하지 않아 시청자들과 계속해서 소통이 가능했지만, 최근 게임에 집중하면서 보다 좋은 모습을 보여주기 위해 노력하면서 게임의 특성상 집중하는 동안은 시청자의 채팅을 잘 보지 못한다."
421,"배틀 그라운드를 플레이한 초기에는 시청자들이 대부분 죽으면 놀리기는 하지만 그래도 좋은 성적을 받았으면 하는 마음으로 응원했지만, 최근 좋아진 모습과 자주 순위권에 드는 플레이를 보여줌에 따라 신박하게 죽는 것에 대해서 시청자들이 더 관심을 가지고, 군림보의 순위 맞추기에 흥미를 더 가지고 있다."
422,"[46] 배 틀 그라운드를 처음할 당시에는 메인 방송이 아니고 오버워치가 메인 방송이라 하였으며, 배 틀 그라운드는 추가 적인 플러스 알파 여가 방송이라고 언급한 바 있었다."
423,하지만 2017/07 /27 ( 방송 시작 날짜를 말함 종료 날짜가 아닌) 이날 2부로 배틀 그라운드를 하고 있다는 언급을 했다.
424,"이로 인해 한 때 군림 보가 1 부 오버 워치 (22 :00 ~ 0:00), 2부 배틀 그라운드 (1 부 이후 ~ 새벽 4시 이후) [47] 로 진행하였다."
425,그러다가 2017년 12월 초 쯤 오버워치는 일주일에 2번(?) 정도 할 거라고 했었다.
426,배 그가 메인 방송이 된 듯한 느낌은 기분 탓인가?
427,"[48] 배틀 그라운드 방송 초기에는 오버워치를 하다가 배 틀 그라운드를 하게 되면 시청자가 많이 줄어드는 것으로 보였으나, 최근 오히려 배틀 그라운드 방송을 찾는 시청자도 많아 졌다."
428,"실력이 있을 때는 정말 실력이 있고, 예능일 때는 완전 예능인 플레이를 보여주면서 시청자를 들었다 놨다 하며 진지 + 꿀 잼의 요소를 두루두루 갖춘 방송이라는 평. 원래 스팀 배 틀 그라운드에서 플레이했지만 넘쳐나는 핵 사용자들, 높은 핑 문제 등으로 인해 한 때 카카오 배 틀 그라운드로 건너갔었다."
429,"물론 스팀에서도 여전히 플레이하였지만, 혼자서 솔로 게임을 돌릴 때면 카카오 쪽을 선호했었다."
430,렉이 거의 없고 핵도 없는 클린한 환경이 마음에 들었다고.4
431,"월 이후부터 는 의류, 무기 스킨 수집에 푹 빠져서 주로 스팀 서버에서 플레이하고 있는데, 저격 방지 차원에서 주로 아시아 서버에서 플레이를 하고 있다."
432,"랭크 시스템이 패치된 이후 많은 저격 러들의 노력 끝에 배치고사에서 0승 1 탑 9패를 기록, 실버 티어를 받았다."
433,군 실 딱 배 틀 그라운드 방송에서 치킨을 먹으면 무조건 국 뽕 비트로 끝낸다.
434,트레이드 마크로 삼으려는 듯.. 호 호우를 끝내 고치지 못 하고 이 시국에도 치킨 먹을 때마다 호 호우를 하고 있다.
435,아무래도 나이 탓인지 습관을 고치기가 어려운 듯 하다. 언젠가 메 메우를 외치는 그 날까지 ............ 이미 했다 전체적인 방송의 특성상 게임을 같이 플레이 ( 예. 오버 워치 듀오 등) 하지 않는다.
436,또 한 시청자와 함께 하게 되면 매우 재미있을 수도 혹은 매우 재미없을 수도 있어서 잘 하지 않는다고
437,방송에서 종종 언급하고는 했다.
438,"하지만 배 틀 그라운드의 경우 서로를 디스하면서도 서로 츤데레처럼 챙겨주는 BATSALMAN, Lampard11, 지진력, 김 블루와 김 블루의 지인 [49] 들, 시장님( 오 츠 카 오리) 미봉( 편집자, 만취 봉) 등 의 멤버가 있다."
439,그 외에 시청자들 로부터 대단한 인기를 얻었던 일본인 유 저인 Hatopop candy ( 일명 ' 캔디 짱') 도 있다.
440,[50] 한때 다나쨩이라는 스트 리머와도 같이 하곤 하였다.
441,"2018년 4월에는 마녀 스쿼드라는 이름으로 연두, 소니 쇼 그리고 피 유와 같이 플레이를 하였고, 이 후 5월 초 방송에서는 마녀 스쿼드 멤버였던 피 유와 같이 듀오를 진행하기도 하였다."
442,( 요즘은 하지 않는다.)2018
443,년 9월에는 군림보의 실제 친구인 이스트 리머와 친구 시트콤을 찍기도 하였다.
444,별 풍선을 후원하는 시청자에게 갯수에 상관없이 모두 감사의 표시로 리액션을 하거나 특정 명령을 수행한다.
445,그리고 200개 이상의 별 풍선을 후원하면 그 장면을 스크린 샷으로 캡 쳐 해 기념품식으로 남겨 놓았다고.
446,오버 워치 전향 이후로는 더 이상 사진을 모으지 않는다고
447,한다.
448,약 3년 동안 집요하게 쫓아다니면서 모니터링을 하던 ' 시 엘' 서버 ' 류 곤지' 유저의 캐릭터 정보 [87] 군림 보는 아이온 서버 중에 ' 시 엘' 이라는 서버에 가장 오래 머물렀었는데 그 서버에 ' 류 곤지' 라는 수호성 유저가 집요하게 쫓아와 방송의 원활한 진행을 방해한다.
449,방송 화면을 계속 주시하며 방송 상에 있는 위치 근처로 이동해 군림보의 캐릭 앞에서 광 역기를 막 휘두른다.
450,아예 대놓고 모니터링을 한다.
451,문제는 이게 하루 이틀이 아닌 것도 있지만 PVP 실력이 정말 영 좋기 않기 때문 상황에 맞게 스킬도 잘못 쓰고 죽으면 또 찾아온다. ??
452,: 곤지야! 집회! 포획! 포획! 그렇지~ [88] 그리고 ' 류 곤지' 유저 같은 종족의 다른 유저들에게 군림보 캐릭터의 위치를 제보해서 다구리상황을 만들고 그렇게 해서 죽이면 자기가 죽인 것 처럼 코 스프 레를 하고 상점 글로 도발을 자행한다.
453,그런 데 더 웃긴 것은 ' 류 곤지' 유 저의 같은 종족사람들 한테도 평판이 좋지 않다고
454,한다.
455,그 외에도 하루에 수십 번 씩 오는 모니터들 덕분에 돈 주고 서버까지 옮겨다닐 정도라고 한다.
456,"심지어 그 모니터들 중에는 같은 아프리카 TV에서 방송하는 BJ도 있었는데, 결국 그 때문에 군림 보는 3년 가까이 플레이했던 시 엘 서버를 접고 무 닌 서버로 이전해야 했다."
457,"# [89] 아이온에서 오버워치로 전향한 이후의 방송에서는 이런 모습을 찾기 힘들지만, 아이온 방송 때만 해도 친목 문제가 심했다."
458,거부감이 들 정도로 심한 정도는 아니지만 채팅 창 내용의 대부분이 매니저들 과의 잡담이었기 때문. 그리고 워낙에 매니저들이 군 림보를 놀려 먹는 걸 즐겼기 때문에 다소 과도한 친목으로 보이기도 했다.
459,"물론 장난을 치는 거야 재미를 더해 주니 좋지만, 게임 스트 리머로서의 방송에서의 본질을 벗어나는 듯 해서 아쉬웠다는 평이 많다."
460,그러나 분위기는 대부분 화기애애한 수준 별 풍선과 기 프 티 콘 후원이 엄청났다.
461,"특히, 기 프 티 콘 갯수가 상당했었는데 1000개를 가뿐 히 돌파했다."
462,그런데 그 중 99% 이상이 다 음식이다.
463,군림 보가 그 당시 살이 찔 수 밖에 없었던 이유이기도 하다.
464,본인은 사육당했다고
465,주장 중.. [90] 채팅금지가 많아 보이나 규칙이 다른 방송에 비하여 엄격한 것은 아니다.
466,군림보 본인이 채팅 창 관리에 신경을 많이 쓰는 편이고 다수의 매니저가 활동하기에 채팅금지가 많은 편. 채팅금지를 당하였다면 도 네이션으로 정중히 사과하고 풀어 달라고 부탁하면 대부분 풀어 주는 편이고 전투 중이나 바쁠 때 보다는 약간 한가하고 군림 보가 기분 좋을 때 확률이 더 높다.도
467,네이션을 하기 부담스럽다 면 트게더에 본인이 잘못한 것을 인정하고 정중히 사과 후 채금을 풀어 줄 것을 부탁할 경우 몇 일 내로 쥐도 새도 모르게 풀려 있을 확률이 높다.
468,내가 왜 채팅금지 냐며 따지듯이 트게더에 글을 쓰거나 매니저 한 사람한 사람에게 귓말을 보내서 왜 채금인지 물어보고 따지고 풀어 달라고 요구하는 행위는 도움이 되지 않는다.
469,규칙을 어긴 사항이 아니라면 채팅금지는 되지 않는다.
470,한마디로 밴을 당할 만 하니까 당한다.
471,아래는 군 림보 채팅 방 규칙이다.
472,"방송과 상관없는 이야기로 어 그로 끌면 칼 밴도 배 금지( 이 모 티 콘 포함) 합 방 아닌 타스 트리 머 발언 칼 밴 요구 금지, 훈수 금지 친목, 닉 언급 금지 비속어 금지 일기 금지 저격관련 발언 칼 벤 시청자 수 언급 금지 매니저 외에 채팅 방 관리 금지 개수가 많아 보이나 대부분의 트위치 채팅 방에서 요구하는 규칙들이다."
473,칼 밴이라고 언급된 사항들은 언급 즉시 영구 채팅금지이며 그 외 사항들은 10분 채금이나 메시지 삭제 등의 사항이 적용된다.10
474,분 채금이 누적될 경우 영구 채팅금지를 당할 수 있으니 주의. 무고 밴이 많지 않다는 의견도 존재한다.
475,"90% 넘게 악성 저격을 했다거나 [114], 이상한 드립이나, 불편할 수 있는 드립 등으로 인하여 밴 먹는 것이 대부분이며, 이걸 부계나 친구 계정으로 후원에서 풀어 주세요라고 하니 더욱더 밴 해제는 엄격 해진다."
476,''' 사실상 지금의 엄격한 밴 해제는 시청자들이 그렇게 만든 것이다.
477,지금 군 림보 방송의 채팅 관리가 엄격한 것은 위에 써 있는 것처럼 결국 시청자들에 의한 것이다.
478,애초에 채팅 창에서 어 그로를 끌거나 규칙을 지키지 않는 등 본인들이 밴 사유 행동을 하지 않았다면 밴이 될 이유가 없고 억울할 일도 없을 것이다.
479,도네로 풀어 주세요
480,"했을 때 몇 명을 풀어 주니 다들 군 림보한테 도네로 풀어 달라고 하거나 트게더에 글을 올리는데, 시청자 입장에서 봐도 정말 소수를 빼고는 밴을 당할 사유가 충분했다."
481,무고 채금이 많은 편이라면 채금을 한 번도 받지 않았던 사람들은 뭐라
482,설명할 건가?
483,"채팅 규칙은 지 키라고 있는 것이지, 어기라고 있는 게 아니다."
