,sentences
399,"년 12월 3일 철 구, 이 영호, 염 보성 과의 합동 방송에서 삭발 식을 가진 후, 2017년 12월 5일 입대했다."
400,신 교대에서 사격 만발을 쏴서 전화 포상을 받았다는 근황이 올라왔다.
401,"이후 자대에 배치된 것으로 보이며 이제 동, 염 보성, 이 영호 등이 면회를 갔다온 영상을 올렸다."
402,2018년에는 팀 동료였던
403,"도 재 욱이 면회를 다녀왔는데, 무난하게 잘 지내고 있어서 이렇다 할 썰을 풀 것도 없다는 언급을 하기도 했다."
404,"자대는 대전의 한 예비군 훈련장으로, 동원 예비군 훈련을 갔다가 동원 예비군 훈련 조교를 하고 있는 김 택용을 만난 사람들이 몇 번 글을 올리기도 했다."
405,일병을 달았을 즈음인 2018년 여름 즈음에는 무릎 부상을 당했다는 소식이 들려와서 걱정을 자아내고 있다.
406,병원에 입원하거나 수술할 정도 까지는 아닌 것으로 보이나 통증으로 애로 사항이 있다고
407,한다.2018
408,년 11월에는 휴가를 나와 서 경종과 만난 모습이 서 경종의 인스타 그램에 올라왔다.
409,"이후 서 경종, 규 현, 이제 동과 함께 제주도 여행을 간 사진이 올라오기도 하였다."
410,전역을 두 달 정도 남긴 6월 중순에 말차를 나왔다고
411,한다.
412,# 같은 부 대원의 증언에 따르면 휴가를 모아 원기 옥을 터뜨렸다고
413,한다.
414,또 한 이 시기에 휴가 나와서 롤을 하더라는 피셜도 있었다.
415,그리고 이 시기에 거짓말같이 익명의 바코드 프로 토스가 래더 10 위권으로 치고 올라왔다.
416,"이미 모 싸이트에서 바코드 아이디, 무시무 시한 연승, 프로브 초상화로 대표되는 익명 토스가 김 택용이라고 주장하는 글이 올라온 적 있었으며, 변 현제, 박성균, 진영화 등 내로라하는 전 프로들이 그 프로 토스한테 연달아 발리기도 했다."
417,"[85] 그리고 7월 6일 저녁, 이제 동이 래더를 돌리다가 이 유저한테 연달아 깨지면서 그야말로 난리가 났다."
418,이에 택신이 등장했다는 소문이 퍼지고 이내 시청자들이 우루루 몰리면서 채팅 창은 ㅇㅅㅌㅅ로 도배되었다.
419,"이 날 휴방을 때린 갓모 씨는 욕을 먹어야 했다 이제 동도 커 세어 운전과 멀 탯, 심 시티 등 플레이 스타일이 범상치 않다고"
420,말했고 경기 결과는 이제동의 4패. 그리고 이를 지켜보던 몇몇 전 프로들이 해당 유저 레 이드에 나섰다.
421,"홍구가 저격에 성공했지만, 초반 질 럿 찌르기에 영혼까지 털리면서 8 분만에 담당 일진의 기억 폭행 샷 건과 함께 gg를 쳤다."
422,"홍구가 래더 점수를 구걸 하면서까지 저격을 한 끝에 기어코 다시 만났고 둘째 판은 홍구가 이기긴 했는데, 커 세어 리버를 쓴 익명 토스가 김씨 리버가 연상되는 컨트롤로 말아먹으면서 의구심은 확정이 되어가고 있다."
423,"그 이후로도 유 영진, 김지성, 박지수 등을 래더에서 죄다 바르면서 높은 승률을 이어 가는 중이다."
424,진영화한테 진 건 무시하자 뒤늦게 소식을 들은 이 영호 역시 홍 구의 방송 영상을 통해 해당 유저의 플레이를 보고 김 택용인 것 같다고
425,"하였고, 유 영진의 경우 그 익명의 바코드 토스와 래더 경기 후, 김 택용 단축 키 차트와 비교 분석해 본 결과, 사실상 오피셜 김 택용 임을 확신하였다."
426,브루드 워 후반기 같은 정상급 프로 토스 송병 구와는 라이벌 관계였다.
427,둘이 비상하던 2007년에는 묶어서 택뱅이라고 불렀을 정도이며 이 둘의 동족 전 라이벌 대결을 택뱅록이라고 불렸었다.
428,"현역 기준, 통산 상대 전적은 총합 17:19 로 송병 구가 근소하게 앞선다."
429,다만 공식전으로 따진다면 7:15 로 송병 구가 더블 스코어를 넘길 정도로 크게 앞선다.
430,2009년 이후로 공식 전에서는 송 병구가 김 택용에게 진 적이 없다.
431,[105] 이와 관련된 자세한 내용은 택 뱅 록 문서 참고. 기적의 혁명가: 가장 공식상으로 잘 쓰이는 별명. 자세한 건 3.3 혁명 항목 참조. 코 : 스갤과 같은 비 공식적인 공간에서 가장 자주 쓰이는 별명으로 김 택용의 코가 크다고
432,"붙은 비칭. 코 세어, 코리어, 코 택이, 코 택용, 코 턱용, 코새끼 등 수많은 파생 형 별명들을 낳았다."
433,성적이 부진하면 비염에 걸렸다고
434,까이기도 한다.
435,"뭐해 니 네 형님 코 안 잡고 김용 택: 김 택용의 또 다른 자아. 자세한 사항 문서 참조. 용이/ 룡이: 아프리카 TV 개인 방송에서 본인을 지칭할 때 쓰는 말. 택 신: 원래는 비꼬는 의미로, 김 택용의 광 탈의 역사를 상징했던 단어였다."
436,그러나 지금은 오히려 김 택용이 발군의 실력을 보여줄 때 쓰이는 단어 이자 팬들이 부르는 애칭이다.
437,까 가 빠를 양 산하는 좋은 예 택이 전트: 도 재 욱이 말하길 ' 연 봉 협상을 잘 했다' 고 하여 SKT 선수 사이에서 붙여진 별명별 풍선 유도하는 실력이 괜히 좋은 것이 아니다 [106] 빌 클린턴 : 벌칙 내기에서 진 김 택용이 눈썹을 밀었는데 그 자태가 흡사 빌 클린턴과 똑같다고
438,해서 생긴 별명 ... 열받아서 눈썹 문신을 시행했지만 눈썹 있는 빌 클린턴이 되 버렸다.
439,"하얀 지 코 : 김 택용의 아프리카 부캐 닉네 임이 지 코 야로 알려 져 있는데 다가, [107] 그와 이미 합방도 몇 차례 해봤고 술 먹 방에서 보이는 모습이나 드립이 종종 커 맨 더지 코와 흡사 할 때가 있어서 김 택용의 하얀 피부 톤을 본따 만들어 진 별명. 흰 백 한자를 따서 백지 코로 불리기도 한다."
440,"댓 글 모음스타 판 케이 : 김 택용이 여러 여 캠 들과 합방하는 모습을 보고, 아프리카 대표 남 캠 BJ 중 한 명인 케이와 흡사 한 거 같다며 염 보성이 붙혀 준 별명. 시청자들에게 큰 호응을 얻은 이 별명에 대해 김 택용은 스스로 스타 판 깨 박이라고 우겼지만, 이에 케이는 본인이 오히려 보라 판 김 택용 같다고"
441,하였다.
442,댓 글 모음 주로 김 택용의 큰 코 위주로 나온 별명이 많다.
443,"기적의 수학 가회사원, SKT 정직원: 개인 리그에서는 2년 6개월 동안 16 강 ~32 강에서 번번이 광탈했지만 팀 단위 리그 인 프로리그에서는 높은 승률을 보여 준다고 해서 붙여졌다."
444,2011년부터 부각되기 시작했다.
445,광 탈 왕: 위와 마찬가지로 개인 리그 부진을 까는 별명. 4.19 토스: 김 택용의 온 게임 넷 스타리그 4 강 1승 9패를 비 꼬은 별명이다.
446,"기적의 냉동 가, 냉동 코, 빙 룡, 氷神, Bingsu: 스테이 시스 필드로 자신의 셔틀을 얼리면서 나온 별명. 코 떡용: 프로리그 VS 오 영종에서 패배한 뒤, 오 영종의 ' 누워서 떡 먹기' 세 레 머니로 인하여 생겼다."
447,코 스킨 라 빈스 31: 보통 케 스파 랭킹은 30위까지만 표기가 되지만 2011년 8월 개인전 랭킹에서 31위 김 택용을 특별히 기재한 것에 빗대서 생긴 별명이다.
448,이후 랭킹 정정이 일어나면서 개인전 34위까지 하락했다.
449,"과연 회사원! 긴 코 원숭이: 스갤의 ㄷ 모 갤러가 새로운 코 까 계의 레퍼토리로서 만든 별명. 주로 쓰이는 드립으로는 ' 송병 구의 캐리어를 보고 감탄하는 김 택용 .jpg' 이라는 제목으로 원숭이 사진을 올려놓는 식. 물론 코딱지들은 북 퀴 벌레들의 애 자동 드립 만큼 이 드립을 싫어하니, 김 택용의 팬 앞에서는 자제하자. 제 동신의 모험에서는 김 택용이 빈사 상태에 이르면 이 걸로 퇴화한다는 식으로 묘사되었다."
450,코 런 용: 신한 은행 프로리그 10-11 결승전 kt 롤스터와의 대결에서 에이스 결정전에서 롤스터는 이 영호를 내보낸 반면 T1 은 에이스 김 택용을 포기하고 도 재 욱을 내보냈다.
451,결국 도 재 욱은 패배하고 SKT T1 은 준우승을 하게 되었다.
452,그런 데 SKT T1 팬들과 김 택용의 까 들은 김 택용이 도망쳤다고
453,까면서 나온 별명. 이 뒤에 김 택용이 자주 런을 하면서 런할 때마다 이 별명이 나온다.
454,코 졸렬: 이와 마찬가지로 에이스 결정전에 나오지 않았던 김 택용을 2009년 타율관리를 위해 마지막 경기를 출장하지 않았던 박용택의 ' 졸렬한 타율 관리' 라는 헤드라인을 따서 지은 별명이다.
455,코 예 슬: 당시 미국으로 도망가서 화제가 되었던 한 예 슬 과 합 쳐져서 만들어 진 별명이다 기적의 역 장가: WCS 예선에서 상대 병력을 보호해 주는 기적의 역장 활용을 보여주고 생긴 별명. 그 외에도 긴박한 전투상황에서 추가 소환으로 파 수기를 소환하는 기적의 판단력 으 보여줘서 그의 파수 기는 ' 코 수기' 나 ' 비수기' 라 불리며 까인다.
456,"채 정원 해설은 이걸 보고 "" 왜 또 파 수기가 옵니까!?"
457,""" 라며 극찬 절규했다."
458,"코 별 창: 코 + 별 창. 개인 방송에서 날이 가면 갈수록 별 풍선에 집착하고 돈에 미친 모습을 보여 붙은 별명. 또 한 게임을 보여 달라는 시청자에게 "" 게임 하라고 하지 말고 보고 싶으면 유 튜브( 개인 유 튜브 채널) 로 가서 보세요 ""라고 한 말도 유명하다."
459,( 유 튜브는 구독 및 조회 시 개인 돈이 들어온다.)
460,방송 초기에는 ' 별 풍 쏘면 블랙' 이라는 방제를 하고 방송을 했었다.
461,이는 돈이 얼마나 강력한 가를 보여 주면서 ' 말 안 하고 가만히 라도 있으면 중간이라는 간다' 는 말을 몸소 보여준 예라고 할 수 있다.
462,네이버 검색에 이런 이유로 ' 별 창' 이라는 단어를 검색하면 ' 김 택용 별 창' 이 추천 검색으로 나타난다.
463,( 수정) ' 최근에는 뜨지 않고 있다.
464,' 별 창용으로도 불린다.
465,이게 김 택용이야 별 창이야?
466,택 신 의문의 1승 위의 택이 전트 사례에서도 볼 수 있듯이 옛날부터 돈을 좋아했었고 그 덕에 저런 협상 실력도 생겼다 볼 수 있긴 하다. 아무튼 돈이라면 사족을 못쓰긴 하지만 의외로 돈을 펑펑 쓰는 곳이 있는데 밑의 룡크뭉 참고. 박 미선: 최근 들어 살이 붙은 김 택용의 외모를 보고 연예인 박 미선을 닮았다 해서 붙혀 진 별명. 모바일 방송 때 별 풍선 리액션을 하다 얼굴을 크게 구겼는데 이때 캡 쳐 당한 짤 이 박 미선과 꽤나 흡사 하다. 물론 본인은 악의적 합성이라고 주장하며 공감하지 못한다.
467,ㅇㅅㅌㅅ대신에 ㅇ ㅅ ㅁ ㅅ이라는 말이 더 쓰이고 있다.
468,"코 문관: 코 + 고문관으로, 전역한 김 택용이 군 복무 당시 힘들었거나 아팠던 썰 등을 풀 때 우스갯소리로 채팅 창에 올라온다."
469,"소 룡이: 프로 토스를 주 종족으로 하는 아마추어 BJ 이소룡에 빗 대어 부르는 말. 기존의 용택이와 비슷한 늬앙스로, 패하거나 경기력이 좋지 못할 때 채팅 창에 ' 소.. 룡 아?' 등이 올라온다."
470,룡크뭉: 별 풍선을 한번에 5천개 씩 충전해서 여 캠 방에 다 꼬라박는 짓을 자주 해서 생긴 별명이다.
471,[108] 풍침 번 : 별 풍선 + 불침번. 개인방송이나 합동방송 중에 별 풍냄새를 귀신같이 맡고 풍 쏠 때까지 지켜본다고 생긴 별명. 방종한다 해 놓고 방종 안하고 풍 들어오는 거 지켜보고 있기도 한다.
472,"한번은 조일 장, 김 명운, 이제 동과 팀 먹고 프로리그 후 디스 코드 방종했는데 사다리 탄다고 할 때마다 귀신같이 냄새 맡고 디스코드에 들어와 사다리 끼고 끝나면 나갔다가 풍 사다리 걸리면 또 들어오고 하면서 방종하고 1900개를 뜯어 간 일화가 있다."
473,# 푸켓 몬: 3.3 혁명을 앞두고 팀원들과 태국 푸켓에 여행 갔을 때 생긴 별명. 비룡: 육룡의 일원으로서의 별명. 택 열사: 흑 열사 이전에 마조작을 일 점사 사이코: 사이판+ 코. 프로리그 승리 기념으로 사이판으로 휴가를 간다는 뉴스가 포 모스에 전해 지자 포 모스 인이 즉석에서 지었다.
474,"코 랜드 마스터: 송 병구가 인터뷰에서 김 택용이 그랜드 마스터라는 것을 밝히면서 붙은 별명 .TPA 토스: 김 택용의 스 2 성적이 부진한 것을 보고 전력을 감춰 오다가 롤 드컵에서 깜짝 우승한 TPA에 빗 대어, 김 택용도 전력을 감추고 있다는 뜻에서 나온 말이다."
475,물론 까는 의미가 강하다.
476,화려 신 황( 華麗神皇): 찬란하고 아름다운 상제. 중국 팬들이 부르는 별명으로 잘생긴 외모와 화려한 플레이 때문에 붙여졌다.
477,국내 커뮤니티에서도 종종 사용된다.
478,"김씨 리버: 위의 ' 캐리어, 리버와의 악연' 문단 참조. ㅇ ㅅ ㅌ ㅅ 코리어 코 랜드 파일 날 코딱지 김 택용이 쓰는 말이나 리액션이 은근히 중독성이 있어서 많은 BJ 들이 김 택용 특유의 말투를 따라하기도 한다."
479,"용 아? : 레더 게임에서 컨트롤 미스가 났을 때 본인의 애칭인 용이를 스스로 부르며 하는 말. 용이를 위해서~ 제 발! : 별 풍선 카운트가 나올 때 기도하며 하는 말이야 ㅏㅏㅏㅏㅏㅏㅏㅏ : 주로 대량의 별 풍선이 터질 때, 특유의 갈라진 목소리로 바이브레이션을 선사한다."
480,자매 품으로 ' 아이고야~' 가 있다.
481,[109] 아 앜! : 불편한 상황이 나올 때 주로 사용한다 주로 그 분 관련해서 많다.
482,"빠~ 구~ 리~ 개, 쁘~ 아~ 구~ 리~ 개 : 별 풍선 892개를 받을 때 외치는 리액션. 다른 프로 게이 머도 따라하긴 하나 느낌이 잘 안 산다."
483,초창기 방송 때 김 택용의 트레이드 마크 이자 군 전 역시 시청자들이 이걸 봉인을 풀려고 했을 정도. [110] 다만 2019년 후반부터 는 민망해서 잘 안 쓴다.
484,라이고 야. 팔백 구십 리 개 감사합니다
485,"룡이 개 : 별 풍선 ×02 개. 만일 별 풍선 1002개를 받으면 천 룡이 개, 10002개를 받으면 만 룡이 개 식이다."
486,"아 앙~ 왜 그러 떼 연 : 별 풍선 카운트 3개 2개 1개가 차례로 터지면 큰손일 수 있단 기대감에 부풀어 내뱉는 말~ 는 드립이 구연 : 어떤 말을 뱉고 나서 채팅 창에 '??', ' 이건 좀..' 이 도배되면 치트키로 사용한다."
487,어 헣↗: 그 특유의 고음 웃음소리를 나타내는 말로 무슨 말투나 입버릇 같은 것으로 묘사된다.
488,국 : Good을 콧소리 내서 말할 때 쓴다.
489,이걸 이겨? : 3:7 이상으로 불리 한 경기를 이길 때 쓴다.
490,[111] 요즘은 그냥 유도하기 위해 남용하는 수준이다.
491,"래더에서 일부러 대충 게임하다가 역전한 후에, 혹은 진짜로 역전극이나 명승부를 펼친 다음에도 쓰는 멘트. 이거 지면 죽을게요"
492,: 반드시 이겨야 하는 경기를 앞두고 비장한 각오를 할 때 자주 등장하는 표현이다.
493,"바리에이션으로 "" 마포 대교( 마포 읍 읍 )에서 뛰어내릴게요."
494,""", "" 방 종할게요."
495,""", "" 별 풍선 쏘지 마세요."
496,""" ""24 시간 방송 때릴게요."
497,""" [112] 등 여러 가지가 있다."
498,"기모 찌, 기모~ 띠!, 기모 따~ 악!, 기모 딱 따라 딱 딱딱!, 김 옻 닭! : 별풍이 연달아 터지거나 혹은 큰 별풍이 터질 때 기뻐하며 말한다."
499,따 랑해요 뿌뿌뿌 : 애교를 부리며 별 풍선에 감사할 때 쓰는 말. 간장에 밥 비벼 먹을 거예요
500,": 별 풍선이 안 터질 때 쓰는 표현, 비슷한 말로 "" 오늘 짰냐?"
501,""", "" 막혔냐?"
502,""" 등의 말을 주로 한다."
503,"바리에이션으로 "" 밥에 물 말아먹고 왔어요."
504,""" 가 있다."
505,그런 데 2016년 6월 이후로 1 달 수입이 평균 3천만원이 넘어가게 된 지금은 반쯤 사장된 표현이다.NAGA
506,": 어 그로 끄는 시청자를 강 퇴할 때 쓰는 말. 자매 품으로 "" 그럼 보지 마 임 마!"" 도 있다."
507,얘는 왜 이렇게 머리가 크냐?
508,: 최호선을 보고 하는 말용이 는 탈 아시아인(...) 입니다
509,: 시청자들이 물건 크기를 물었을 때 대답 코 말 이에요 코 룸싸롱 스톰 : 화려한 천지스톰을 날리며 쓰는 말이다.
510,박지호가 먼저 쓴 말이다.
511,여기 탕수육 정식 하나 요 : 저녁 8시 이후에 배가 고프면 중국집에 전화를 걸어서 배달을 시켜 먹을 때 하는 말이다.
512,최근엔 제육 덮밥 등으로 구성이 바뀌기도 한다.
513,추천 안 누르면 김 봉 준 : 추천을 유도할 때 쓰는 말이다.
514,"김 봉 준의 외모가 남달라서 그런지 효과는 아주 좋은 편 ( 과거 윈도우 XP 로 방송하던 시절엔 항상 "" 추천 2개만요..."" 라는 방송 자막을 달아 놓았다.)"
515,손이 보드랍지가 않 네 : 경기가 뜻대로 풀리지 않을 때 쓰는 말용 초리 때릴게요
516,: 스폰 경기에서 같은 팀원의 미흡한 플레이를 지적하려고 할 때 쓰는 말. 특히 최호 선과 박 수범이 주 대상이다.
517,용 순 신( 용두한) 출격 : 게임을 시작하기 전 외우는 주문 같은 것이다.
518,발음이 새는 것인지 의도한 것인지 알 수 없지만 용 순 실(...) 출격이라고도 말한다.
519,용단 내릴게요.
520,": "" 용 이의 판단"" 혹은 "" 용이의 결단"" 의 줄임말로, 염 보성이 염 단이라고 말하는 것을 따라 부르게 된 것 같다."
521,"하위 ^^ : 김 택용 식 인사법, 주로 넷 상에서 사용한다."
522,"[113] 가자~! : 별 풍선을 유도하거나, 게임 시작 전에 하는 말. 누나 안녕 하떼 연 ^^ : 여 캠 탐 방을 할 때 치는 고정 멘트. 여기에 "" 혹시 키가 몇 이세 연?"" [114] 이 추가로 들어간다."
523,쌈 배 한 대 필 게 연 : 게임을 끝내고 잠시 쉴 때 하는 말. 캠을 끄고 담배 피우는 연기를 어설프게 한다(...). 이 멘트 때문에 몇몇 시청자는 김 택용이 정말 흡연자라고 착각하는 경우도 있다.
524,"어 하자 비수로 와 : 스폰게임이 확정되면 상대를 자신의 채널로 부를 때 하는 말. [115] 어 하자 플래쉬/ 제이디/ 스토크로 갈게 : 스폰게임 시, 보통은 자신의 채널 비수로 오라고 하지만 때때로 그들이 스폰게임을 제안해 오면 김 택용이 그 채널로 가면서 하는 말. 본인 피셜로는 택 뱅 리 쌍끼리 존중해서 그런 거라고. 후우... : 주로 스폰게임에서 패배 했을 때, 축 쳐지는 목소리로 한숨 쉬며 말한다."
525,룡이 주변엔 왜 이런 애들밖에 없냐
526,": 박 수범, 박 준 오, 최호선 등 3 대장을 일컬어 보통 개인 방송을 불규칙적으로 하는 주변 BJ 들 이야기가 나올 때 자주 하는 말이다."
527,억지로 이긴다 어거지로 이겨 : 주로 스폰게임 때 승리 후 하는 말이다.
528,진짜로 가까스로 이길 때 쓰거나 때로는 쉽게 이겨 놓고 쓰기도 한다.
529,승리했지만 본인의 경기력에 만족하지 못할 경우에도 사용.
530,여기까지만 할게요
531,: 자기 자랑( 허언) 을 하고 나서 하는 말. 예시) 저는 족구를 잘해서 팀 짤 때 항상 1등으로 뽑혀 갔습니다.
532,여기까지만 할게요.
533,비 타 500 : 아비 터를 비 타 500이라고 칭하는데 그러면서 은근히 별 풍선 500개를 유도하기도 한다.
534,라 덴 이/ 릴 장이 or 매새끼/ 용태 형 잘하네
535,: 래더에서 맞붙은 상대방이 좋은 모습을 보여줄 때 하는 말 개 오졌다 리 : 자주 쓰는 감탄사 그분 : 한때는 절 친이었으나 모종의 사건 [116 ]으로 어색한 사이로 남은 모 프로 토스를 칭하는 말 그분 2 : 같은 팀원이었던 한 선수와 현역시절부터 어색한 사이였다는 말이 있어 그분 2로 칭한다.
536,"공교롭게도 그분 1, 그분 2 모두 이니셜이 JH 이다."
537,[117] 그 분과 다르게 가끔 이름을 부르기는 한다.
538,"이 정도면 소주 X 병/ 무한으로 깐다 : 좋은 안주가 될 만한 맛있는 음식 사진을 보면 하는 말 니 와꾸 까 봐, 어 딜 봐서 박 미선이라는 거야 존 잘 이구만, 31살에 이 정도 와꾸인 사람 없어요,"
539,난 실물이 더 나아 : 시청자들이 자신의 외모에 대해 지적을 하면 하는 말 곧 죽을 거 같은 얼굴이다 : 몽군이나 오 메 킴처럼 몸집이 비대한 BJ 들의 얼굴을 볼 때마다 하는 말리 재 호 동무 : 이재호에게 북한 사람 프레임을 씌우며 지은 별명이다.
540,북한의 리 재 호와 남한의 김 택용. [118] 이재 호가 해당 별명을 매우 싫어해서 한때는 쓰지 않았지만 지금은 다시 쓰고 있다.
541,"호읍이 : 최호선을 부를 때 쓰는 말. 최호 선이 공익근무요원이 던 시절 팬에게 돈을 꾸고 갚지 않았다는 소문이 와이 고수 등 스타 1 커뮤니티에 돌았는데, 그 이후 시청자들이 언급 삼가의 뉘앙스로 호읍이라고 부른 것을 김 택용도 따라 부른 것이 시작이다."
542,김 택용도 택 읍이라고 불리나 실제로 그 분은 아니고 사이는 좋다.
543,특히 최호선은 SK T1에서 편하게 말할 수 있는 인물 중 한 명이 기도 하다. 이럼 안 이쁘잖아
544,: 별 풍선 유도방법 중 하나다.
545,예를 들어 받은 별 풍선 수가 10000개에서 10001개로 변하면 숫자가 이쁘지 않다며 1110개만 더 쏘면 11111개라는 식으로 유도를 한다.
546,민심이 흉흉하네요
547,: 별 풍선 후원이 잘 들어오지 않을 때 하는 말용 울 하다 용 울 해 : 여러 가지 이유로 우울할 때 하는 말 궁금한 게 있어 : 술 먹 방 때 여성 BJ 들이 방송국에 찾아오면 거의 고정적으로 하는 말이다.
548,여기 걸려들면 거의 취조 분위기가 된다(...). 오지 마라 그냥 : 블랙리스트 등록을 할 때 하는 말이다.
549,보석금은 최소 3 자리 이상의 별 풍선이다.
550,그거 버그에요 : 별풍 계산기에 나타난 자신의 어마어마한 누적 별 풍선 갯수를 보면 하는 말 잠깐만~! : 광고 영상을 틀면서 하는 말 여자친구 만들고 올게요 : 타지로 갈 때마다 늘 하는 말이다.
551,늘 그랬듯 혼자 돌아와서 박수 범과 데이트를 한다(...). 사람들이 저 보면 규현 이형 동생 아니냐고 해요
552,: 시청자들이 누군가를 닮았다고
553,하면 하는 말 이젠 아무렇지도 않아요
554,: 시청자들이 그 분과의 관계를 물으면 하는 대답용이 는 부 먹 충입니다
555,: 시청자들이 탕수육 취향을 물어보면 하는 대답 악의적 합성이에요
556,: 자신의 굴욕사진이 나오면 하는 말. 박 미선 짤 이 가장 자주 등장한다.
557,기분 좋으면 할 게 : 시청자들이 야 방이나 술 먹 방 등을 해 달라고 하면 하는 말이다.
558,물론 기분이 좋게 하려면 최소 5 자리의 별 풍선을 쏘면 된다.
559,이거 고소할게요
560,: 사실에 기반한 불편한 내용을 들으면 하는 말이다.
561,물론 입고 소. 여러분은 왜 프로 토스를 하십니까
562,: 하드 코어 질럿을 쓸 때 하는 말 1g 도 안 취했어
563,: 술에 취했을 때 하는 말 별 풍선에 연연하지 않아요
564,: 별 풍선을 쏴 달라고 하는 말 오케이 깨달았어
565,": 스폰 빵에서 경기를 내주고 리스 폰 각을 잡을 때 하는 말. [119] 자 매품으로 리스 폰에서 복수의 칼날을 갈며, "" 넌 뒈졌다 리 ""를 붙이기도 한다."
566,용 트리 간다 : 프로리그에서 엔트리를 짤 때 하는 말 다 나았습니다
567,^^ : 몸이 좋지 않은 상태에서 별 풍선이 터지면 하는 말 미국 시간으로 하루 지났습니다
568,: 무리한 공약을 파기할 때 하는 말 내 저 그로 내 토스 이긴단 마인드야 : 자신의 저 그 실력을 어필하기 위해 쓰는 말 난 짧고 굵게 간단 마인드야 : 나이 들어서 아픈 게 싫다며 55살에 죽는 것이 목표라고 한다(...). 사다리 귀신입니다
569,^^ : 운 좋게 별 풍선이 가장 많이 걸린 사다리 번호를 뽑았을 때 하는 말 다시 말해 봐 : 시청자들이 거슬리는 소리를 했을 때 멱살을 잡으며 하는 말이다.
570,그러면서 자신의 노여움을 풀려면 별 풍선을 쏘라 고 한다(...). 수범아 디 코 들어와 : 공익근무를 끝내고 퇴근하여 할 일이 없는 박 수범을 부를 때 하는 말 마지막 게임은 X 점입니다
571,: 스코어 상 밀리고 있을 때 마지막 게임을 이기면 정신 승리로 하는 말이다.
572,2:4 로 밀리고 있으면 마지막 게임은 3점이다.
573,다이어트 식품입니다
574,": 다이어트와는 영 거리가 먼 설탕 가득 한 과자나 빵, 초콜릿 등을 먹으며 하는 말 [120] 게임에는 스토리가 있어야 돼 : 게임을 할 때 항상 강조하는 말이다."
575,그래서 인지 성인물도 스토리가 좋은 것을 선호한다고 한다(...). 데 미지 5000 : 플레이 그나 마인 데 미지가 크게 들어가면 징징대면서 하는 말이다.
576,"바리에이션으로 시속 500km( 벌 처), 사거리 300m( 탱크) 가 있다."
577,찬찬히 윤 찬희 : 게임 템포를 늦춰야 할 때 하는 말 현경이 누나 : 자신보다 10일 늦게 태어난 동 갑인 이 현경 아나운서를 누나라고 부르는 것이 편하다며 하는 말이다.
578,"[121] 그냥 쏴 임 마 : 몇몇 시청자가 "" 룡이 형, OO 하면 풍 쏠게요 ""라고 어 그로로 무언 갈 요구하면 그걸 보고 그냥 쏘라 고 하는 말이다."
579,용이 다시는 여 캠에 풍 안 쏩니다
580,": 프로리그나 개인 스폰 빵을 위해 사비로 충전한 별 풍선을 종종 힐링 타임 때 여 캠에 난 사한 뒤, 일시적 현 타가 와서 뱉는 말이다."
581,하지만 며칠 후에 또 쏘고 있다.도
582,"제육 덮밥 : 방송에서 먹 방 시, 자주 시켜 먹는 배달 메뉴 중 하나 인 제육 덮밥에다 T1 동료였던"
583,도 재 욱의 이름을 섞어 항상 방제에 저렇게 걸어 둔다.
584,"속보) XX 이가 XXX 한다고-? : 방송 중 주변 비제이의 피셜이나 근황을 뻐꾸기로 날려 주는 시청자들의 채팅을 한번 그대로 따라 읽으며, 소통을 나눌 때 탄식과 함께 자주 쓴다."
585,"그 대상은 주로 3 대장인 최호선, 박 수범, 박 준 오이다."
586,"지 옷~! 지 옷~! : 주로 스폰 게임이나 ASL 대회를 관전할 때, GG가 나오면 하는 말. 용이랑 비슷한데? : 잘생긴 남자들을 보면 하는 말이 보다 잘할 수는 없었다 : 경기력이 상당히 좋았는데도 결국 상대에게 졌을 때 하는 말 사람 죽여 놓고 죄송합니다?"
587,: 자신에게 거슬리는 소리를 했다가 대충 사과하는 시청자에게 하는 말 너는 최호선이다 : 이 영호와 대결할 때 혼잣말로 거는 주문이다.
588,자! 여러분들의 시간이 왔습니다
589,: 프로리그를 하기 전 별 풍선 펀딩을 모금할 때 하는 말용 게임 넷 가자 : 사비로 타 BJ 들의 드림 매치를 주선할 때 하는 말 누가 의심했냐?
590,: 처음 보는 시청자가 별 풍선을 쏜다고 하자 의심했다가 진짜로 후원을 받으면 다른 시청자들에게 책임을 전가하며 하는 말방송은 방송으로 봐 임 마! : 극성 우 결 충 등의 악성 시청자들에게 하는 말 오케이 이겼다 : 프로리그에서 이 영호와 다른 팀이 되면 억텐으로 하는 말 [122] 몸둘 바를 모르겠다 : 극찬을 받았을 때 하는 말 여운이 남는다 : 매우 극적인 승리를 했거나 별 풍선을 아주 많이 받았을 때 하는 말아 머리 아파 : 스폰에서 졌거나 팀이 졌을 때 하는 말 나도 빨리 결혼하고 싶다 : 처자식과 화목하게 지내는 BJ 들을 보면서 하는 말이건 이긴 게 아 니야 진 거야 : 이겼지만 경기력이 마음에 들지 않으면 하는 말 그럼 니가 스폰 해 임 마! : 시청자가 프로리그 안 하냐며 재촉할 때 하는 말용이 가 뭘 잘못했나요
591,: 별 풍선 펀딩이 잘 모이지 않을 때 하는 말 군대를 안 갔다와서 그런가?
592,: 미필인 BJ가 눈치 없는 언행을 하면 하는 말 XX는 지켜 줘야지
593,: 여 캠과 선을 그을 때 하는 말용이 버릇 나빠집니다
