,name,key,sentences,label,
877,강지,트위치 이적 이후[편집],"추어탕: 트위치 구독을 할 시 강지가 외치는 ""구독~ 조오~타~!"" 라고 외치는 리액션에서 파생된 단어. ""조오~타~""가 마치 ""추어~탕~"" 으로 들리는 현상이 일어나 누군가 구독을 할 시 시청자들이 채팅창에 추어탕- 이나 ㅊㅇㅌ 을 도배하고는 한다. 강지 본인은 처음에 인정하지 않았으나 현재는 본인도 포기한 듯 ""구독 추어탕!""이라고 대놓고 하기도 한다.강공지주:  트위치에서 심리테스트로 해본 것중 자신이 생각하는 자신의 외모순위가 0등으로 나와 붙은 강지공주에서 파생되었다. 강지의 방송하면 가장 유명한 밈이었으나 합방 중 강지가 자리를 비웠을때에 기다리는 스트리머들이 뻘쭘하니 도배를 자제해달라는 요청에도 불구하고 이를 지키지 않는 트수들이 많아 '강공지주' ""도배"" 채팅은 금지가 되었다. 구독티콘에 있던 이모티콘도 삭제되었으며 자리를 비웠을때 도배를 할  시에는 밴을 당할 수 있다. 강공지주 용어 자체를 금지한 것은 아니며, 자리를 비웠을 때 이 용어로 도배하는 행위를 우려해 조치를 취한 것이다.[27]""Yee"" 혹은 ""이~"": 강지 특유의 어미에 ""이~""를 붙이는 말투에서 파생된 밈. 유튜브 편집 영상에서 말 끝에 Yee라고 자주 붙이기 시작하자 시청자들이 따라하고 트위치 이모티콘에까지 등재된 밈으로서, 대표적인 예를 들자면 ""좋아요이~/좋아요Yee~"" 등과 같다.뭬이?: 왜? 를 강지식으로 발음한 것이며 상대방의 대답에 무조건 뭬이~로 시작하는 질문을 반복하는 말버릇에서 파생되었다. ""뭬이 불렀어?"" → ""뭬이 심심해?"" → ""뭬이 할 게 없어?"" 등과 같이 무한히 반복되며 상대방에게 정신적 고통을 준다는 특징이 있어 시청자들 사이에 '뭬트키' 혹은 '뭬한 츠쿠요미' 등으로 불리기도 한다. 샬러: '싫어'를 강지식으로 발음한 것이며 주로 거절을 할 때 많이 쓰인다.샴들어/샴들러: '힘들어'를 강지식으로 발음한 것이며 주로 힘들어할 때 많이 쓰인다. 15강지: 시청자가 적었던 15년도 시절에 패드립 빼고는 욕을 다 했었던 시기를 뜻한다. 짜증나게 하지마~ 를 15강지로 바꾸면 지X하지마 병X아 라고 말했을 거라고..1~2시간(한두시간): 방송 중 너무 피곤한 탓에 한두시간만 자고 오겠단 발언을 하였지만 한두시간이 아닌 20시간을 자고 오게 되고, 그것에 분노한 시청자들은 강지 시간으로 한시간이 10시간이다 라는 말을 하였고, 그 후로부터 강지가 방송에서 졸리다는 발언을 하게되면 한두시간만 자다 오라고 하는[28] 문화가 생겼다.타조: 구독권 선물이 왔을 때 리액션으로 구독 죠타죠타죠타~를 반복하여 죠타죠타가 타조로 들려 밈으로 사용된다. 결국 타조 구독티콘이 탄생했다.",5,
878,강지,강도단[편집],초반에는 팬덤 명칭에 대해 본인과 팬덤사이에서 의견이 갈라진 추세였다. 강지는 '강둥이단'이라는 명칭을 밀려 했으나 시청자들은 '멍뚠단'을 더 선호했던 것. 결국 이러저러하다가 예명인 강지와 본명인 도현의 앞글자를 따온 '강(지)도(현)단' 줄여서 '강도단'으로 정착했다.  그런데 강지 본인이 개인 방송이나 친한 지인들과의 합동방송에선 거친 면모를 자주 보여주다보니 '강형'이라 할정도로 거친 이미지도 어느정도 있어서 날강도의 강도(...)를 따왔다는 우스갯소리도 나왔고 팬을 상징하는 캐릭터또한 이 우스갯소리에서 따와서 흰 쥐가 아닌백구가 도둑마냥 검은 두건을 두른 캐릭터이다.,0,
879,강지,도네이션/채팅창 관리[편집],"채팅의 경우 욕설과 비방 및 직접적인 성드립/패드립만 아니면 용인하는 상태. 예전에는 타 스트리머 언급이 있어도 그냥 넘어가거나 같이 얘기하는 편이었으나, 합방을 하지 않고 있음에도 불구하고 채팅창에 과도하게 타 스트리머를 언급하는 앵무새형 채팅이 많아지자 타 스트리머를 언급하기만해도 채팅삭제 경우에 따라 채팅 금지를 먹는다. 따라서 타스트리머 발언은 하지 않는 게 좋다.또한 방송 혹은 개인 사생활에 대한 뇌피셜은 제재 대상이다. 그래도 채팅창의 전반적인 분위기는 선을 넘기 전 알아서 시청자들이 자제하는 추세이다. 2018년 12월 부터 음성 도네이션을 막았는데 방송의 흐름을 깨는 도네가 너무 많기 때문이라는 것이 그 이유이다. 또 영상 도네이션은 막아놨지만 매주 일요일마다 영상 도네이션을 받는 날로 정해두고 딱 그날 몇분정도만 영상 도네이션을 받는다.[29] 한 때 애교 대통령이었던 전적 탓에 타 스트리머들의 애교 영상들이 꼭 한 번씩은 강지의 방송에 수출되는 경향을 보이는데 한 두번은 괜찮지만 일곱번 여덟번 도네되는 현상이 많아지자 아예 영상 도네이션을 받는날을 정해두고 다른날에는 영상도네를 막아두었다. 본인이 애교를 하는 영상도 이렇게 타 스트리머 방송에 일절 이절을 넘어 뇌절 수출 된다는 사실을 알고 타인에게 민폐를 끼치기 싫기 때문에 앞으로 애교도 대폭 줄일 예정이라고 2019년 1월 9일 방송에서 언급했다. 소수의 넌씨눈들 때문에 스트리머와 팬들이 피곤해지는 대표적인 예금기시 하는 영상이나 채팅 내용은 과거 몸 담았던 '크루'의 이야기와 '강지 도깨비' . 이외에는 상당히 매운 것도 다 보는 편이다. 방종을 하기전에 비비기를 자주 당하는 편.[30]",5,
880,탁주(인터넷 방송인),개요[편집],"대한민국의 유튜브 게임 크리에이터로 샌드박스 네트워크 소속이다.예전엔 주로 마인크래프트를 즐겼으나 현재는 로블록스를 즐겨하는 편이다. 자신의 멤버인 쪼꼬, 프랑켄 등과 함께 방송하고 있다.[2]'쪼꼬'는 여자친구이고, 프랑켄은 '친구'[3]이다.",0,
881,탁주(인터넷 방송인),컨텐츠[편집],"마인크래프트초기 주요 방송컨텐츠이자 '로블록스'와 함께 가장 많은 관련 컨텐츠가 있는 대규모 컨텐츠이다. 로블록스를 하기 전에는 거의 마인크래프트만 했다. 아래 컨텐츠들로 세분화된다.포켓몬마인크래프트 대규모 컨텐츠이다. 아래 컨텐츠들로 세분화된다.포켓몬 여행쪼꼬와 함께하는 마인크래프트 포켓몬 모드 상황극이다.포켓몬 야생방학특집으로 XY포켓몬모드를 사용한 프랑켄과 함께하는 소규모 컨텐츠이다. 얼굴을 공개하고 생방송으로만 진행했다.모드 대모험마인크래프트의 여러 모드를 사용해 보는 컨텐츠이다.럭키블럭 챌린지럭키블럭을 이용해 여러가지를 하는 컨텐츠이다.몹배틀사실상 탁주가 유명해진 계기, 지금의 탁주를 만들어준 컨텐츠이다.유튜버 GMS와 함께 과거 몹배틀 전문 유튜버로 불렸다.  프랑켄의 취미생활이며 초중반엔 항상 프랑켄이 물약을 던지고 탁주가 프랑켄의 연구소에 놀러가는 장면으로 시작된다. 초중반에는 거의 프랑켄의 연구소에서만 몹배틀을 진행했지만 후반에는 새로운 맵에서 프랑켄이 아닌 탁주가 몹배틀을 직접 진행할 때가 많아졌다.[4][5] 마지막에는 '천하제일 타이탄 토너먼트'를 진행하고 그만둔 상황이다.모드 쇼케이스'모드 대모험'과 비슷하게 마인크래프트의 여러 모드를 사용해 보는 컨텐츠이다.포켓몹배틀포켓몬이 아닌 마인크래프트의 몹들로 컨텐츠를 진행했다. 프랑켄과 함께했다. 39회를 마지막으로 시즌 1이 완결되었다. 이후 시즌2를 제작하려 하였으나 모드 부족,소재 고갈 등으로 인해 황혼의 숲 모드의 히드라를 잡는 단편이 대신 나왔다. 다만 아직 탁주가 포켓몹배틀 컨텐츠를 더이상 만들지 않겠다는 언급은 없었고 1.12.2에 들어 여러 대규모 모드들이 등장,1.7.10 모드들도 일부 1.12.2로 넘어오면서 부활의 가능성이 점점 늘어나고 있다.",2,
882,탁주(인터넷 방송인),기타[편집],초기에 방송하기 전에는 블로그에 로보크래프트의 제작 공략 등을 올렸다. 그 뒤 디아블로 영상이나 하스스톤 공략 등을 올렸다. 그 후 샌드박스에 들어오기 전 개인 방송을 할 때 초기엔 '로보크래프트'라는 스팀 게임을 주로 했다. 이후 방송 게임 분야를 마인크래프트로 옮겼다가 중간에 로블록스로 옮겼다.,0,
883,YUKI,소개[편집],"일본의 여가수.1992년 JUDY AND MARY로 데뷔하여 독특한 창법과 패션센스로 당대 젊은 여성들의 우상이 되었고, 2001년 밴드의 해체 뒤에도 9장의 정규 앨범 중 5장이 1위를 하는 등 2020년 현재까지 성공적인 커리어를 이어오고 있다. 그룹과 솔로로서 도쿄돔 공연을 한 적 있는 최초의 여가수란 타이틀도 가지고 있다.[2]음악 활동 외에도 영화에 카메오로 출연하거나 에세이 발간, 라디오 등 여러 분야에서 활동 중이다.창법은 가성을 상당히 많이 사용하며, 90년대 이후의 일본 여가수들에게 영향을 크게 끼친 가수 중 한 명이다. aiko 등이 그 예.",0,
884,YUKI,음악활동[편집],,0,
885,YUKI,기타활동[편집],,0,
886,YUKI,그 외[편집],"독창적인 뮤직비디오로 여러 차례 수상한 바가 있는데, 2004년 センチメンタルジャーニー 가 BEST CONCEPT VIDEO를, 2005년 Home Sweet Home 가 BEST SHOOTING VIDEO를, 2006년 JOY 가 BEST VIDEO OF THE YEAR를 수상하였다.일본의 대표적인 동안 여자 연예인 중 하나. 1972년생으로 50대의 나이를 바라봄에도 여전히 10대 소녀의 컨셉과 목소리를 유지하고 있다. 40대 동안 연예인 투표를 하면, 나가사쿠 히로미, 이시다 유리코에 이어서 10위권에 늘 안착한다.스가 시카오만큼 직접적인 친분이 있는건 아니지만 우미노 치카 원작 만화의 애니메이션에 그녀의 곡은 반드시 타이업된다. 허니와 클로버 1기, 2기 OP, 3월의 라이온 시즌1 2기, 시즌2 1기 오프닝 등 4곡이 타이업되었다. YUKI 역시 우미노 치카의 팬으로 알려져있다.솔로활동 중에 치아교정을 하여 2000년대 중반 이전과 이후의 이미지가 은근히 다르다. 아예 치아교정기를 찬 모습을 드러내고 활동을 했을 정도.같은 하코다테시 출신의 GLAY의 JIRO,TAKURO와 고등학교때부터 친구사이이다. GLAY의 곡인 '週末のBaby talk'과 '南東風'에 코러스로 참가하였다.2000년 9월 마고코로 브라더스의 YO-KING과 결혼하였다. 2005년 영아의 장남이 SIDS로 돌연사한 아픈 과거가 있다. 때문에 이 시기에 발표한 長い夢와 ドラマチック 같은 곡에서 장남을 잃은 슬픔이 담겨있다는 팬들의 평가가 많다. [12]현재는 아들 두 명이 있으며, 본인은 영양사 자격도 가지고 있다.대부분의 곡을 본인이 작사하고 있고, 일부 곡의 작곡에 참여하기도 한다. 2019년 forme 앨범은 셀프 프로듀싱까지 해냈다.  솔로활동 중 'ハローグッバイ' 싱글 이후로 '츠타야 코이치'라는 작곡가와 협업을 지속하고 있다.일본에서 손꼽히는 무대매너가 뛰어난 가수다. JUDY AND MARY 시절부터 현재까지 관객을 잘 휘어잡는다.사생활을 거의 공개하지 않는다. 개인 SNS는 전혀 하지 않고 있으며, 그 흔한 가족사진이나 셀카조차 찾아보기 힘들다. 인터넷의 이미지는 거의 방송캡처나 공식적으로 촬영한 사진이 다이다. 2019년에 한 잡지사에서 YUKI의 집앞에 찾아가 인터뷰 및 사진 촬영을 한 적 있는데, 사진이나 영상과는 달리 평소의 모습은 흔한 40대 후반의 여성의 주름진 모습이라서 충격을 주었다.JUDY AND MARY 재결성에 대해서는 부정적인 입장인듯. TAKUYA 역시 남자 멤버들은 재결성을 원하는데, YUKI는 거절했다고 언급했다.",0,
887,YUKI,바깥고리[편집],공식 홈페이지공식 팬클럽공식 유튜브채널,0,
888,YUKI,JUDY AND MARY[편집],해당 문서 참고.,0,
889,YUKI,싱글[편집],번호발매일제목최고순위1st02.02.06the end of shite6위2nd02.03.06プリズム(프리즘)11위3rd02.06.0566db30위4th02.11.20スタンドアップ!シスター (스탠드업!시스터)10위5th03.02.19センチメンタルジャーニー(센티멘탈 저니)17위6th03.03.19ハミングバード(허밍 버드)23위7th04.08.18Home Sweet Home9위8th04.11.10ハローグッバイ(헬로 굿바이)6위9th05.01.19JOY10위10th05.04.27長い夢(기나긴 꿈)4위11th05.06.29ドラマチック(드라마틱)[3]2위12th05.09.07歓びの種 (기쁨의 씨앗)5위13th06.01.25メランコリニスタ(메랑콜리니스터)10위14th06.08.09ふがいないや(한심해)[4]6위15th07.08.08星屑サンセット(별가루Sunset)[5]4위16th07.12.12ワンダーライン(원더라인)4위17th08.04.16汽車に乗って (기차를 타고)5위18th09.03.04ランデヴー(랑데뷰)6위19th09.11.18COSMIC BOX[6]6위20th10.02.17うれしくって抱きあうよ(기뻐서 서로 껴안아요)5위21st10.09.152人のストーリー(둘의 이야기)4위22nd11.04.06ひみつ(비밀)8위23rd11.07.27Hello!13위24th12.05.02プレイボール/坂道のメロディ(플레이볼/언덕길의 멜로디)[7]3위25th12.08.29わたしの願い事(나의 소원)10위26th13.08.21STARMANN16위27th14.08.20誰でもロンリー(누구나 Lonely)15위28th15.07.29好きってなんだろう…涙 / となりのメトロ(좋아한다는건 뭘까...눈물/이웃집의 메트로)[8]11위29th15.11.04Tonight11위30th16.07.13ポストに声を投げ入れて(우체통에 목소리를 던져넣어)[9]9위31st17.02.01さよならバイスタンダー(안녕 바이스탠더)[10]10위32st17.11.22フラッグを立てる(플래그를 세워라)[11]15위33rd18.09.19トロイメライ(트로이메라이)14위,0,
890,YUKI,앨범[편집],번호발매일제목최고순위1st2002.03.27PRISMIC3위2nd2003.03.26commune11위3rd2005.02.23JOY1위4th2006.09.6Wave1위5th2010.03.10うれしくって抱きあうよ(기뻐서 서로 껴안아요)1위6th2011.08.24megaphonic1위7th2014.09.17FLY2위8th2017.03.29まばたき(깜빡임)1위9th2019.02.06forme5위,0,
891,YUKI,기타음반[편집],"번호발매일제목최고순위베스트2007.10.03five-star1위라이브2010.12.01YUKI ""The Present"" 2010.6.14,15 Bunkamura Orchard Hall9위베스트2012.02.01POWERS OF TEN2위B면집2012.11.07BETWEEN THE TEN7위싱글집2018.01.31すてきな15才5위",0,
892,YUKI,Mean Machine[편집],"2001년 다른 연예인과 함께 결성한 걸즈밴드. YUKI는 Chara와 같이 트윈드럼을 맡았다. 보컬은 티파 록하트의 성우로 유명한, 배우 이토 아유미. 싱글 'スーハー'、앨범 'CREAM' 을 발매했다.",0,
893,YUKI,CHARA + YUKI[편집],"가수 CHARA와 결성한 유닛. 1999년의 JUDY AND MARY의 휴식기에 싱글 '愛の火 3つ オレンジ'를 발매. 삿포로 맥주 한정판 '유키모노가타리'의 1999년 광고에 타이업되었다.그후 21년만인 2020년 1월 31일에 싱글 '楽しい蹴伸び', 2월 14일에 미니 앨범 'echo'를 발매, 정말 오랜만에 활동을 재개했다.",0,
894,YUKI,NiNa[편집],"JUDY AND MARY의 프로듀서 사쿠마 마사히데, The B-52's의 케이트 피어슨 등과 결성한 밴드이다.B-52's의 보컬과 더블 보컬이다",0,
895,GCL 지씨엘,개요[편집],"게임코치의 새 이름 : 게임 컬쳐 리더의 출사표대한민국의 e스포츠 기업 빅픽처에서 운영 중인 게임 컨텐츠 제작 채널. 본래는 ""게임코치""라는 MCN 채널로서[1] 2년 정도 활동 한 뒤, 2017년 11월 GCL 지씨엘이라는 새로운 이름으로 변경하여 현재까지 활동을 이어오고 있다.주력 컨텐츠는 ""게임 스토리 한눈에 보기""로서, 플랫폼과 장르를 가리지 않는 다양한 게임의 스토리를 정리하는 컨텐츠를 주력으로 제작한다. 대표적인 컨텐츠로는 다크 소울, 워크래프트, 데드 스페이스, 디아블로 등의 장편 게임 시리즈 스토리 정리가 있고, 더 포레스트, FNaF 시리즈 등의 여러 단편 게임 스토리 역시 제작 중에 있다.그 외에도 스타크래프트나 다크 소울의 캐릭터 이야기나 폴아웃과 스카이림의 퀘스트 이야기를 제작하는 등, 전반적으로 게임 스토리와 관련된 유투브 에디션 컨텐츠를 집중적으로 제작하고 있다.",3,
896,GCL 지씨엘,멤버[편집],,0,
897,GCL 지씨엘,콘텐츠[편집],,0,
898,GCL 지씨엘,사건사고[편집],"2020년 7월 18일 업로드된 페이데이 스토리 정리 영상에서 타인의 영상 하나를 무단도용하였음이 확인되었다.[20] 도용을 당한 Ophelia kaice[21]는 루리웹에 이에 대한 게시글을 올렸다. 영상의 댓글창에는 이에 관련된 댓글들이 달리기 시작했고 gcl은 이에 신속히 반응해 영상을 잠시 비공개로 돌린뒤 Ophelia에게 루리웹 쪽지 시스템을 이용해 디스코드로 초대한뒤 사과문을 작성하였으며 Ophelia는 사과를 받아들였다. 사과문에 의하면 작업도중 출처가 누락되었다고. 이후 Ophelia의 요청에 의해 짧은 사과 영상이 올라갈 예정이며 고정댓글로 공지를 작성하였고, 설명란에도 이에 대한 내용이 추가되었다. 그리고 이후 기타 누락된 영상들의 출처도 고정댓글에 표시하였다.사과에 대한 반응은 매우 좋은 편으로 자신들의 실수라고 언급하였으나 이를 변명거리로 삼지 않고 엄연히 자신들의 책임이라 언급하였으며, 자신들의 잘못을 피해자에게 보상 해주려 했다는 점.[22] 거기다 고정할 댓글의 내용을 미리 알려주는 등의 진심으로 피해자를 배려하는 태도와 발 빠른 대처로 인해 논란 규모로 커지기 전에 빠르게 사건이 종료되었다.이에 대해서 몇몇 GCL 팬들은 ""고작 2초 가지고 뭘 그러느냐"" 라고 하는데 그건 엄연히 잘못된 발언이다. 2초짜리라고 하더라도 남의 저작물을 허락 없이 가져다 썼으니 GCL이 잘못한 게 맞고, GCL도 그걸 인지하고 사과문을 올린 것이다.사과문 내용안녕하세요, GCL 지씨엘입니다. 이번 영상 4:08 ~ 4:10 구간에서 사용된 장면은 유튜브 채널 ""Ophelia Kaice"" 님의 ""PAYDAY2 Taser Shockproof Test (https://youtu.be/rbBjkOIrcxo)"" 영상에서 사용되었음을 밝힙니다. 확인을 해본 결과, 별달리 말씀을 드리지 못한 채 영상 아웃트로의 출처에서 누락되었음이 확인되었습니다. 이는 최종 검수자인 제가 제대로 확인하지 못해 생긴 일이며, 영상 촬영에 대해 제대로 인지시키지 못한 저희 채널의 잘못입니다. Ophelia Kaice님께는 직접 사과의 말씀을 드렸고, 이에 이해해주셔 다행히도 영상 링크를 걸고 사과 영상을 게재하시는 조건으로 영상의 사용을 허가해주셨습니다. 다시 한 번 진심으로 죄송하고 감사드립니다! 곧 사과 영상과 해당 문제가 다시 발생하지 않도록 재발방지 대책을 세운 사과 영상으로 찾아뵙도록 하겠습니다. 시청자 분들께도 심려를 끼쳐드려 진심으로 사과 말씀 드립니다. 죄송합니다...!",3,
899,GCL 지씨엘,여담[편집],"활동한지 근 4년만에 나무위키 문서가 작성되었다. 몇몇 구독자들이 나서 문서 작성 제안 및 초안을 제작 했으며, 내용 대부분을 아무도 관심이 없기에 창피함을 무릅쓰고 겜프 본인이 직접 적어넣었다. 깔끔하게 정리하는데 강박증이 있는 겜프로서 앞으로도 자주 직접 정리를 해나갈 것으로 보인다.[23]네이버 게임 웹툰 작가 두툰의 게임실황 만화에 겜프와 슈마이가 찬조출연했다. 여기서 겜프는 크툴루의 부름 RPG 시나리오, ""호질""의 마스터를 진행한다. 1화 2화게임리뷰를 할때마다 그 게임이 나무위키 인기검색어가 된다...2019년 3월 1일 업로드 된  3.1 운동 스토리 한눈에 보기 컨텐츠가 ""3.1운동 및 대한민국 임시정부 수립 100주년 국민 참여 기념 사업""에 선정되어 인증서를 수상받았다.2019년 6월 25일, 구독자 35만 명을 달성하여 감사 인사를 전했다.2019년 8월 5일, 디스코드 서버에서 겜프와 구독자들과의 소소한 Q&A가 있었다. 이 중 ""구독자들 애칭같은건 안정하시나요?""라는 모 구독자의 질문을 시작으로 애칭을 정하기 시작했고, 그 때 겜프 본인이 ""광고수익이라고 합시다""라며 농담을 던졌었다. 위는 그때 당시 함께 있던 한 유저가 만든 패러디 짤방2019년 11월 2일, 구독자 40만 명을 달성하여 감사 인사를 전했다.2020년 4월 3일, 구독자 50만 명을 달성하여 감사 인사를 전했다.2020년 7월 5일, GCL 지씨엘 디스코드 서버에 약 58명이 순식간에 들어와 채팅테러와 보이스테러가 가해졌다. 일베계 중국 쪽에서 공격 받은걸로 추정된다.[24] 와! 우리가 테러를 당할정도로 유명해졌구나! 지씨엘 이만큼 컸구나!!2020년 10월 5일, 구독자 60만 명을 달성하여 감사 인사를 전했다.2020년 10월 15일, 유튜브 멤버쉽 기능을 활성화 하였다.",0,
900,GCL 지씨엘,팬아트[편집],"제목""웹툰 느낌의 겜순이""제작자BlackHooD지씨엘의 한 팬이 그린 팬아트로 겜프가 여장했을 때 당시의 포즈를 웹툰 느낌으로 미화(?) 그린 팬아트다. 이것을 본 겜프는 감명(?) 받았고 디스코드 이모지로 이 팬아트가 추가되었다. 참고로 당시 여장을 한 겜프가 포즈를 취한 이모지도 몇 개 있는데 그 중 하나가 이 팬아트의 포즈라서 비교짤로도 쓸 수 있다. 팬아트가 더 예쁘지만 현실도 조금 괜찮은듯???제작자 曰 어떤 분이 겜순이를 이쁘게 그리신다는걸 듣고 한번 나도 해볼까란 생각을 가지게 돼서 그려보게 됐심다.제목 ""겜프와 겜순이""제작자BlackHooD겜프와 겜순이가 태양만세를 외치고 있는 팬아트. 옆에는 그 상징인 솔라(다크 소울)가 함께 서있다.제목""마인크래프트로 그린 겜프""제작자허니마인크래프트로 직접 한땀한땀 새겨넣어 그린 겜프.제목""테라리아로 그린 겜프""제작자대원테라리아를 통해 직접 한땀한땀 새겨넣어 그린 겜프.제목""폴아웃 겜프 & 도깨비 월파 & 도바킨 슈마이""제작자BlackHooD파워아머를 입은 겜프, 도깨비의 월파, 그리고 도바킨의 슈마이를 그린 팬아트.제목""테라리아로 그린 지씨엘""제작자BlackHooD테라리아를 통해 직접 한땀한땀 새겨넣어 그린 지씨엘 로고.제목""40만 구독자 기념 축전""제작자BlackHooD지씨엘의 40만 구독자 기념으로 제작된 팬아트.제목""디아블로 2의 용사들""제작자BlackHooD디아블로 2 스토리 한눈에 보기 연재 당시 2편 촬영을 위해 시청자와 함께 켠왕을 진행한 적이 있었는데, 그 당시 멤버들을 그린 팬아트이다.제목""세키로 : 늑대 겜프""제작자BlackHooD세키로 스토리 한눈에 보기 연재 당시 그려진 늑대 겜프 팬아트.제목""디아블로 4 : 릴리트와 지씨엘 용사들""제작자BlackHooD디아블로 4를 주제로 릴리트와 함께 선 지씨엘의 3인방을 그린 팬아트. 각 캐릭터는 디아블로 4의 직업들을 토대로 제작되었다.높은 퀄리티로 인해 현재 지씨엘 유튜브 채널의 대문으로도 사용되고 있다.제목""GTA 5 : 세 명의 범죄자들""제작자BlackHooDGTA5를 주제로 한 팬아트",0,
901,GCL 지씨엘,겜프[편집],"닉네임겜프[2][3]출생일1991년 4월 25일 (29세)신체178cm가족부모님, 여동생, 포메라니안[4]직업유튜버, 회사원데뷔2015년 7월담당채널 총괄 / 영상 편집 / 나레이션 / 여장#게임코치와 지씨엘의 유튜브 채널을 처음부터 이끌어온 팀장으로서, 채널의 운영 및 감독, 영상 편집, 나레이션 등의 업무를 담당하고 있다.본래는 영상편집이 취미였던 마케팅 전공 경영학도였다. 소소하게 블로그[5]를 운영하며 게임 마케터의 꿈을 키워가던 중, 2015년 4월, 현 빅픽처의 대표로부터 스카웃 제의를 받게 되어 빅픽처(기업)의 공동 창업자로서 근무를 시작하게 되었다.[6] 담당 분야는 마케팅 및 기업의 사회적 책임 분야로서, 게임에 대한 긍정적인 이미지를 줄 수 있는 컨텐츠를 제작하는 것이었다. 그렇게 처음 회사에서 만든 컨텐츠가 게이머를 빡치게 하는 말들이었다.[7]그러던 중 본사 책임 PD의 제안으로, 직접 영상편집과 나레이션을 맡아 히어로즈 오브 더 스톰의 영웅 캐릭터 스토리 컨텐츠를 제작하기 시작해, 도살자 이야기를 시작으로 본격적인 유튜브 활동을 시작하게 되었다. 이후 2015년 9월부터 본격적으로 겜프라는 닉네임으로 유튜브 크리에이터 활동을 시작, 현재까지 지씨엘의 나레이션 더빙과 영상 편집을 담당하고 있다. 前 게임코치 시절에는 크리에이터 활동 외에, 유튜브 채널 관리 및 게임코치 MCN 소속 크리에이터를 직접 관리하는 매니저 역할을 담당하였으며, 이후 MCN 체제에 한계를 느끼고[8] 직접 채널에 변화를 주어, 채널명 변경과 함께 GCL 팀의 팀장이 되었다. ""게임 컬쳐 리더""라는 이름에 맞게 처음엔 게임업계와 관련된 비판 혹은 긍정적 이미지를 줄 수 있는 컨텐츠를 제작하려 했고[9], 일부 컨텐츠들이 완성되어 업로드 되었으나 모종의 사유로 그와 같은 활동을 할 수 없게 되었고, 이후에는 스토리 한눈에 보기 컨텐츠에 주력하고 있다.대표적인 컨텐츠로는 워크래프트, 다크 소울, 데드 스페이스 스토리 한눈에 보기 등이 있다.",3,
902,GCL 지씨엘,슈마이[편집],"닉네임슈마이[14]데뷔2018년 1월담당영상 편집2017년 8월, 채널 개편을 준비하면서 겜프가 스카웃해 데려온 인물로서, 본래는 영상 컨텐츠 제작이 아닌 블로그 글 작성 업무를 담당할 예정이었다. 그러나, 채널의 방향이 게임 스토리 컨텐츠로 바뀌면서 영상 편집을 갑작스레 시작하게 되었고, 지금까지도 지씨엘의 컨텐츠의 한 축으로서 영상 컨텐츠를 제작 업무를 진행하고 있다.대표적인 컨텐츠로는 메트로 시리즈, FNaF 시리즈, 더 포레스트, 리그 오브 레전드 스토리 한눈에 보기 컨텐츠 등이 있다.",0,
903,GCL 지씨엘,월파[편집],"닉네임월파 (Moonwave)[15]데뷔2019년 3월담당영상 편집2019년 3월, 새롭게 입사한 막내 사원으로 채널의 공식 채용 과정을 통해 무려 20 대 1의 경쟁률을 뚫고 입사하게 되었다. 본인말로는 4년이라는 오랜 기간 동안 지씨엘 채널을 사랑해온 골수팬이라고 한다. 현재는 캐릭터 이야기 컨텐츠를 주력으로 제작 중이다.대표적인 컨텐츠로는 레인보우식스 시즈, 둠(2016) 스토리 한눈에 보기와 피닉스, 노바 이야기 등이 있다.",0,
904,GCL 지씨엘,에본[편집],,0,
905,GCL 지씨엘,신발튀김[편집],,0,
906,GCL 지씨엘,스토리 한눈에 보기[편집],"워크래프트 스토리 한눈에 보기 (완전판)더 포레스트 스토리 한눈에 보기재생목록 바로가기플랫폼, 장르 구분 없이 다양한 게임의 스토리를 정리한 컨텐츠. 그러나 가끔 ""한눈에 보기""라는 이름이 무색하게 분량이 꽤 긴 경우가 잦다. 처음에는 최대한 빠른 시간에 핵심적인 스토리를 전달하는 것을 중점으로 하였으나[16] 이후에는 해당 게임을 플레이 해보지 않고도 그 게임의 감동을 그대로 느낄 수 있도록 분량이 많이 늘어나 제작되고 있다.[17]한번 장편 스토리 연재가 완료되면, ""완전판"" 이라는 이름으로 그동안 업로드 되었던 영상들을 묶어서 업로드한다. # 짧게는 1시간에서, 길게는 무려 6시간까지 이어지는 컨텐츠들이다. 가장 분량이 많은 컨텐츠는 워크래프트 스토리 한눈에 보기 완전판.",3,
907,GCL 지씨엘,캐릭터 / 퀘스트 이야기[편집],"프로토스의 위대한 전사 - ""피닉스"" 이야기폴아웃 속 가장 행복한 마을의 비밀재생목록 바로가기게임 속 등장하는 여러 인물들의 스토리를 정리하거나, 퀘스트의 스토리 라인을 정리한 컨텐츠. 스타크래프트, 다크소울 등의 게임 캐릭터 이야기들과 폴아웃, 스카이림, 월드 오브 워크래프트 등의 퀘스트 컨텐츠들이 포함되어 있다.",3,
908,GCL 지씨엘,나는 게이머다[편집],"게임질병? 우리가 언제까지나 게임을 즐겨도 괜찮은 이유!!게임을 폭력적이라 말하는 그대에게세상 모두가 당당히 ""나는 게이머다!""라고 외칠 수 있도록 게임의 여러 긍정적 측면을 집중 조명하는 컨텐츠.",0,
